index,0,1,2,Digit
120,4.5519934,5.5665956,1.9870617,5
121,-1.9208635,11.4623,4.216992,4
122,1.2347729,9.630991,8.170317,7
123,8.493113,6.4763837,-1.6543019,6
124,-0.17397395,9.933112,9.023613,7
125,0.5311018,11.650049,5.531082,9
126,11.420167,7.803416,8.723398,0
127,3.8157983,5.004468,0.8799575,5
128,2.1292198,5.7937193,3.9667108,8
129,4.0556793,4.8812084,1.1545042,5
130,8.314753,5.723857,-1.5586187,6
131,8.218191,5.288901,-1.413135,6
132,4.819652,5.3706627,2.1174753,5
133,0.8127845,8.990948,8.509782,7
134,1.5496525,4.9866376,3.8876276,8
135,-0.841227,-0.656284,5.5392995,1
136,10.622391,6.063894,8.146213,0
137,-1.077233,0.34511045,8.05119,1
138,9.306844,7.099598,-1.4536797,6
139,-2.061762,11.580038,3.7783127,4
140,7.3841934,5.9839954,-1.3700025,6
141,1.2819489,10.489066,8.639991,7
142,4.9182296,5.4534783,4.726247,3
143,-0.80583674,-0.91809314,6.6258054,1
144,-0.498711,8.248263,8.575013,7
145,-0.122408606,-1.6360153,4.1144085,1
146,1.5703833,5.784251,3.9689548,8
147,4.4894853,3.4225912,11.311932,2
148,10.760515,5.927881,8.482064,0
149,3.0262272,4.3415504,11.132281,2
150,0.3523022,11.888849,5.9193335,9
151,3.897394,6.053427,3.5402865,9
152,3.4987662,4.4371357,0.4392786,5
153,4.550908,5.1125746,2.1006465,5
154,-1.276503,-1.1069926,4.4531074,1
155,4.499604,4.4635906,1.2333206,5
156,9.25172,7.460356,-1.4689606,6
157,10.649426,6.1961026,8.043693,0
158,5.68285,4.971286,3.408444,3
159,-0.39419547,11.060329,4.8758807,4
160,-0.07671304,11.146512,4.3221908,4
161,8.346471,5.2890744,-1.4392766,6
162,4.398635,5.209431,1.5088435,5
163,0.21944089,12.683155,3.7906542,4
164,9.124674,7.481386,-1.4539869,6
165,5.0041847,5.6798425,2.7000315,5
166,-0.4738388,11.568181,4.6416216,4
167,3.5259397,3.1895533,0.17504632,5
168,-0.48696586,-1.3537718,4.4460144,1
169,0.10908053,11.306188,4.21505,4
170,0.21221061,11.72058,4.4015446,4
171,-1.2248601,7.816759,8.711434,7
172,2.7824397,2.7149506,10.111794,2
173,5.4545016,5.4255276,3.5467098,3
174,3.7398553,3.6112123,10.182211,2
175,0.2379328,8.125588,7.8590765,7
176,-0.65779656,-1.4195421,5.7340913,1
177,2.6025076,5.482674,4.1353474,8
178,-1.2788459,-0.79810095,5.352901,1
179,2.2465222,5.293509,4.129613,8
180,-1.532811,-0.6345227,4.932529,1
181,2.7549212,5.350188,4.0321093,8
182,3.71397,4.8796997,0.9408225,5
183,11.437233,7.4175887,9.518681,0
184,2.4067953,4.913824,4.023569,8
185,-0.6094266,11.398177,6.045047,9
186,2.8019505,3.138352,10.109378,2
187,4.680101,5.7631335,2.5231926,5
188,11.173545,6.5178685,9.491523,0
189,-0.20006499,-1.2887714,3.6043227,1
190,-1.5109092,0.7510215,7.424118,1
191,0.18153399,-1.217309,3.5589948,1
192,10.23078,6.226533,10.190332,0
193,0.9872029,11.612049,5.549403,9
194,11.040906,6.2849708,8.778486,0
195,-0.093026035,-1.5335615,3.963733,3
196,-0.42993447,-0.90184534,5.2694154,1
197,7.454125,5.09484,-1.4489597,6
198,-0.53290015,11.645611,4.249474,4
199,3.9251516,3.3425307,10.543299,2
200,6.035077,4.2766457,4.2830124,3
201,9.824905,7.0198884,-1.3110166,6
202,-2.04764,0.546382,8.303036,1
203,-1.0290637,-1.3467776,4.3304424,1
204,-1.9104468,-0.12340447,7.100128,1
205,4.8735,5.0052977,4.1282444,3
206,0.06471064,10.518152,5.9703298,9
207,4.9656434,5.7145348,2.857414,5
208,3.809348,3.807667,10.98867,2
209,1.0921094,12.305169,5.517433,9
210,-0.24262312,12.603212,3.7367945,4
211,3.4131238,4.739518,0.47180963,5
212,1.1693653,12.73924,5.3795886,9
213,4.5617557,4.077982,4.728107,3
214,0.32453564,11.354895,5.954223,9
215,10.312666,5.868057,8.654806,0
216,5.141124,4.245804,4.874132,3
217,6.9811354,4.6587677,-1.1995299,6
218,3.4136555,4.432998,0.42730075,5
219,4.8737793,4.4340367,1.6792088,5
220,0.96637934,10.390553,8.225058,7
221,4.2834005,4.243764,10.215162,2
222,4.019591,4.062881,10.949977,2
223,-0.636341,8.443278,8.925545,7
224,-1.864463,0.14322247,7.784522,1
225,3.5815928,3.0018942,9.829286,2
226,2.5179038,5.8120866,4.160095,8
227,-0.816379,11.192913,4.643083,4
228,-1.2055554,-0.113241196,7.992146,1
229,0.36060634,8.832225,8.121848,7
230,5.3214254,4.069299,3.3890717,3
231,4.923841,3.8237383,4.4174786,3
232,2.7693193,5.6373606,3.897775,8
233,1.7898821,6.100736,4.0731444,8
234,0.71326905,8.719984,8.149996,7
235,0.43508896,12.017862,5.973705,9
236,3.3939385,3.7317402,9.8571,2
237,3.5598025,3.6301374,10.497578,2
238,-0.39702594,11.655767,3.7628226,4
239,-1.0880425,-1.1632296,4.3585634,1
240,4.647432,5.1985188,2.133897,5
241,3.3764818,5.729389,3.6863737,9
242,0.51617414,4.93732,3.4129097,8
243,1.0613531,9.074024,7.935249,7
244,3.2888694,4.207759,10.067276,2
245,5.595711,5.794855,3.7759504,3
246,11.386372,7.846379,8.701223,0
247,-1.0583448,10.98525,4.7786846,4
248,-0.40599138,12.273317,3.8031456,4
249,2.9388509,3.1309872,10.152835,2
250,0.13709167,11.70491,4.3471355,4
251,-0.30581453,-1.5279216,4.1844196,1
252,0.6672049,11.487947,5.879403,9
253,4.5347943,4.850006,1.9822162,5
254,0.9051416,9.53781,8.548338,7
255,0.8878874,8.861282,8.124698,7
256,2.981593,3.1396122,10.078428,2
257,2.5802484,5.228519,4.434881,8
258,4.367838,3.7882614,10.573184,2
259,9.6414585,7.5464363,-0.96513736,6
260,0.86231345,5.0657682,3.5675662,8
261,3.664731,4.146364,0.5204816,5
262,1.1214713,10.157946,8.552625,7
263,0.45682988,8.977041,8.169508,7
264,0.7632829,11.352125,5.000614,9
265,-0.71267617,-0.9222784,4.765819,1
266,3.0646205,5.115216,3.568584,8
267,-0.7845051,-0.6473103,4.9615626,1
268,3.8112009,5.637265,3.376662,8
269,11.063623,7.9423523,9.712119,0
270,5.019919,5.730914,4.046593,3
271,10.564301,6.2532287,8.465836,0
272,-1.1894131,-0.8497789,4.401553,1
273,-0.5434716,11.2170315,6.436127,9
274,0.8090262,12.630132,5.7457495,9
275,-0.39274302,12.244152,4.0173335,4
276,-0.67129624,-0.6919639,6.301168,1
277,2.1570854,5.692047,4.2568817,8
278,4.194362,3.7588441,10.334512,2
279,-1.3268876,-1.1681939,4.478824,1
280,2.7891486,2.9059086,10.25272,2
281,-1.1675487,10.74402,6.296067,9
282,0.61341316,8.738694,7.9251904,7
283,3.4346654,4.7164683,0.5023715,5
284,0.63616437,12.669234,5.5796947,9
285,3.9546897,4.1154037,10.084359,2
286,7.1459875,5.9500394,-1.5025644,6
287,0.63809925,13.286623,4.117331,4
288,-1.3718204,-0.17283787,6.801758,1
289,4.4388733,5.392524,2.6988785,5
290,2.9895992,6.159838,4.043617,8
291,2.627726,2.8782773,10.2183695,2
292,0.44116598,12.076447,5.695863,9
293,3.5144477,3.829295,10.212663,2
294,11.157105,6.346752,8.366287,0
295,0.7471405,12.376243,4.1204133,4
296,11.224602,7.2459764,9.645173,0
297,11.23867,7.8643928,9.60679,0
298,2.8613043,2.9233568,10.559627,2
299,2.1646934,4.805136,4.0369754,8
300,-1.151602,-0.5406751,7.111311,4
301,1.0197586,8.809508,8.058993,7
302,-0.68659574,-1.3374218,4.2847085,1
303,3.216514,4.2765155,10.737274,2
304,-0.46568778,10.715539,4.3718762,4
305,11.637612,7.826853,8.854952,0
306,2.6739058,3.1775396,10.131496,2
307,0.7079836,8.635412,8.022399,7
308,-1.1888007,11.288971,3.7215564,4
309,5.1463795,4.325368,3.6414251,3
310,5.4669137,4.4171977,3.9145362,3
311,10.702094,7.0858855,8.695868,0
312,10.569271,5.9226785,8.606479,0
313,5.554739,5.4064174,3.4397848,3
314,-0.790701,-1.0697536,4.515338,1
315,-0.6071682,11.462658,6.463112,9
316,6.994178,4.7850966,-1.4071997,6
317,3.2473102,3.3170123,0.07407002,5
318,4.9056215,4.2928076,10.656469,2
319,4.9985867,5.8685727,2.817538,5
320,0.5128178,8.474529,7.7904773,9
321,-0.37998194,7.742537,8.241907,2
322,0.80993915,11.531085,5.7233305,9
323,4.8311567,3.9376364,4.608446,3
324,10.686439,6.218674,7.94223,0
325,-1.9494289,11.403649,4.284865,4
326,2.346732,3.3741534,10.343395,2
327,10.876635,6.6160064,9.373157,0
328,0.40259814,8.974641,8.171546,7
329,-1.0405157,-0.7204177,5.20611,1
330,-1.3319606,-0.99703753,4.940202,1
331,2.8033574,2.9653683,9.699158,2
332,-1.3561269,-0.75480914,5.400997,1
333,3.9395323,5.241109,1.4253744,5
334,5.2389207,4.728497,4.6779485,3
335,4.867943,4.3455,4.320281,3
336,0.8605132,12.307241,5.5194874,9
337,0.5964313,9.223058,8.923727,7
338,4.628676,5.9233956,3.2466104,8
339,7.713062,6.2296023,-1.0776114,6
340,5.2579327,4.079952,3.0047755,5
341,0.60763836,12.859913,4.2460585,6
342,-1.268144,-0.7076116,5.230825,1
343,6.0020833,4.674241,3.7756298,3
344,2.9601872,5.658407,4.195919,8
345,-0.8927044,-0.54195887,4.876388,1
346,10.221153,5.5967402,8.410091,0
347,3.830803,5.0814815,0.84803766,5
348,-1.3481114,-0.4403883,6.677478,1
349,4.267532,5.063838,5.0381784,3
350,-0.01755403,-1.0273082,3.7921498,1
351,4.256548,5.517904,1.9495598,5
352,5.452335,5.7509847,3.0819104,5
353,9.200496,6.498187,-1.5181881,6
354,-2.229751,1.7241566,9.343174,1
355,0.9283306,4.503294,3.8758466,8
356,4.6711893,4.879657,1.6524979,5
357,-1.6900458,-0.83345383,5.02303,1
358,0.6998497,11.454757,4.666661,7
359,-0.14135213,11.286502,4.4843807,9
360,0.59315413,13.211245,4.112156,4
361,9.09929,7.2738585,-1.2979321,6
362,0.14880508,7.9391756,8.66433,2
363,2.4797738,3.5569925,10.039255,2
364,4.204709,5.5768867,1.7580634,5
365,10.648524,5.7295775,8.648035,0
366,9.096636,7.3142986,-1.3964415,6
367,4.483725,5.9735856,2.8638086,5
368,7.6880355,6.5066986,-1.2524941,6
369,5.454103,4.484939,4.7154827,3
370,1.251779,9.73555,8.270512,7
371,2.5047803,3.7412314,10.477532,2
372,11.327132,7.455811,8.376189,0
373,2.0642974,5.8479953,4.1111517,8
374,2.3008027,5.6748357,4.1480746,8
375,3.851715,4.993199,0.83850867,5
376,-0.006677837,10.971909,5.1526794,4
377,-0.8400248,-1.1271871,6.1221395,1
378,-1.4224637,-0.9544196,5.492996,1
379,-0.16088952,12.26486,4.218291,4
380,11.619059,7.8932204,8.912847,0
381,1.2227085,10.179207,8.722045,3
382,5.032245,5.2054076,4.273766,3
383,0.6260101,9.023009,8.520727,7
384,9.158119,6.1624494,-1.4165657,6
385,-1.5824177,-0.8732807,5.6488605,1
386,7.7725577,5.890673,-0.95946103,6
387,3.4086425,3.9573226,10.117583,2
388,-1.8191202,1.0520703,9.0201435,1
389,0.20556514,10.58027,5.975919,9
390,4.23732,3.9753125,11.343818,2
391,1.396825,5.589428,3.9628308,8
392,8.150348,6.3517413,-1.6615725,6
393,-0.8570926,-1.052225,6.08311,1
394,-0.9843715,11.012687,6.26193,9
395,4.8767824,5.195104,2.1499927,5
396,3.6226146,4.145463,10.8041935,2
397,4.653809,5.2563386,2.1616397,5
398,0.2334153,12.788963,4.0528283,4
399,-0.16293466,12.448829,3.8023663,4
400,4.7036576,3.5266078,10.92331,2
401,2.552698,5.2099037,4.172823,8
402,5.8178253,5.211917,3.8640819,3
403,1.9690524,6.2204266,4.051143,8
404,3.2915347,3.1433973,10.245959,2
405,0.7281885,12.919663,3.972749,4
406,5.0042415,5.533547,2.7114131,5
407,11.231317,6.822854,8.694221,0
408,5.7460575,4.695068,3.5774417,3
409,-1.0161972,-0.85733867,4.4212446,1
410,1.1706742,10.366363,8.607664,7
411,0.07626715,8.196476,7.987837,7
412,5.017751,5.1784544,4.468785,5
413,0.56590545,9.937829,9.144606,7
414,0.62986785,11.423464,5.665356,9
415,0.5822463,10.165602,8.543485,7
416,-1.1498069,-0.66285414,5.745532,1
417,-0.37355375,10.414051,5.847317,9
418,4.2609887,3.914153,10.599946,2
419,-1.385531,-1.1502348,4.5783234,1
420,-2.1945016,11.690562,3.8087037,4
421,4.6406856,3.3285806,10.889797,2
422,0.55162835,11.237874,5.8633895,9
423,3.6139836,3.8673975,10.054459,2
424,11.471447,7.201348,8.545339,0
425,0.3337006,11.891436,4.034066,4
426,-0.7588194,9.723365,6.2419114,9
427,-1.0642023,-0.91604286,4.309052,1
428,-1.5002383,10.852741,4.0970206,4
429,2.3515537,6.1049943,4.2155437,8
430,-1.4439727,-0.6275968,6.39651,1
431,2.736655,5.8611803,4.031953,8
432,0.20865002,11.872319,4.559914,4
433,3.3562424,4.202041,0.44271472,5
434,-0.010102789,11.2390375,5.7309604,9
435,1.8598092,5.2553015,4.580494,8
436,1.1514957,5.4414744,4.204632,8
437,5.094894,5.5095506,4.564984,3
438,0.24025312,9.279549,8.718994,7
439,7.364203,5.616199,-1.1896738,6
440,10.867215,7.3589053,9.002726,0
441,10.628817,5.939263,8.593131,0
442,5.1440034,5.1451526,4.1628838,3
443,10.151304,5.5953436,8.181424,0
444,3.2913766,2.8074841,9.596762,2
445,10.246082,7.2840242,10.345895,6
446,8.555399,6.11777,-1.0425358,6
447,-1.8427236,9.883739,6.44955,4
448,-1.0624542,9.530495,6.368319,9
449,5.3885927,5.7265677,4.0852056,3
450,5.0517597,4.708958,4.2805634,3
451,5.129684,4.4581738,5.0146613,3
452,2.8812416,3.3474903,10.067622,2
453,5.871288,4.8532352,3.9426417,3
454,0.5902073,12.305918,5.8880506,9
455,-1.4058965,-0.022750644,6.895164,1
456,3.0208964,3.048567,9.546242,2
457,7.2917504,5.2679524,-1.0881245,6
458,1.618537,5.7750125,4.136267,8
459,11.221974,6.946435,8.268325,0
460,3.6266453,4.894479,0.9992971,5
461,9.581832,7.408387,-1.2224572,6
462,9.455738,6.9698157,-1.2216276,6
463,9.522682,6.861261,-1.3824015,6
464,-0.95041746,8.070184,8.921577,3
465,2.244782,5.4869804,3.8201764,8
466,1.1766682,4.5992594,3.693371,8
467,2.8994167,3.6758275,9.888119,2
468,-1.222407,7.75823,8.565205,7
469,4.223071,5.5313735,1.9020135,5
470,2.1074038,5.217112,4.0020857,8
471,-0.44216865,10.467571,6.1659045,9
472,9.596391,7.468521,-1.4121279,6
473,-0.35990834,-1.6818799,4.649438,1
474,2.1626127,5.429466,3.6443412,8
475,0.6205755,13.316371,4.0746818,4
476,-0.52210045,-1.2419502,5.4709816,1
477,3.423811,2.8275008,10.461277,2
478,4.0628834,5.08396,1.6334062,5
479,4.2834396,5.6237006,3.8729262,9
480,-1.8922429,-0.005267302,7.269946,1
481,0.7033174,11.456582,5.756408,9
482,1.1785024,10.447341,8.771954,7
483,3.0788994,3.791998,0.13653597,5
484,0.014553533,11.369036,4.0870466,4
485,10.625627,6.097595,8.686201,0
486,1.93131,6.0610266,3.9435554,8
487,-0.014148233,11.48818,6.124435,9
488,-0.66577786,10.020476,6.333427,9
489,-1.8048297,-0.3591774,6.59644,1
490,10.489145,7.698605,10.13133,0
491,4.6270313,4.723567,1.7481924,5
492,3.1869142,2.7080307,10.416417,2
493,5.960948,4.7884946,4.1095138,3
494,0.100854315,9.061308,9.178357,7
495,10.001004,5.801335,9.172778,8
496,0.70158154,11.945755,5.7187123,9
497,-0.50096637,10.551465,4.9455194,4
498,10.155382,5.5453305,8.525062,0
499,7.016863,5.307385,-1.4541503,6
500,5.232749,5.1831737,4.4953704,3
501,0.7948673,12.8418865,5.664287,9
502,4.312315,3.5523157,0.74517405,5
503,4.372942,3.9440598,10.440554,2
504,-1.6989098,-0.74678344,5.1054606,1
505,5.449742,3.9432518,4.728595,3
506,-1.7909635,0.43477347,7.882908,1
507,4.774372,4.500022,4.1000805,3
508,6.936496,5.139607,-1.0412118,6
509,4.5919037,4.930731,1.9619858,5
510,-1.0030038,7.9802346,8.926499,7
511,-1.444049,8.89748,6.914734,4
512,2.755597,3.2773473,9.959647,2
513,3.6545727,4.0827646,10.454471,2
514,9.990703,7.472994,-1.2462403,6
515,4.5298343,4.4641666,4.904049,3
516,4.1401935,3.8910766,11.209947,2
517,8.750773,6.904975,-1.7125783,6
518,4.200247,5.158059,1.4187565,5
519,-0.19445561,10.957399,4.4063854,4
520,1.0770099,4.527554,4.2561073,8
521,0.2325438,10.953603,5.4358063,9
522,1.2250094,10.596079,8.691562,7
523,-2.01002,2.299552,9.663241,1
524,5.51192,5.33792,3.7375755,3
525,11.392537,6.992393,8.760027,0
526,5.304212,5.157026,3.9260077,3
527,4.0337462,5.7432656,3.3106349,8
528,5.30494,5.918694,4.0859346,3
529,-0.8944105,-1.0641836,4.903625,1
530,0.26475832,11.523276,5.423781,9
531,5.0026217,4.1893544,3.6389081,3
532,-0.52623624,11.586812,4.724804,4
533,0.13887396,12.511755,4.111777,4
534,7.9421697,6.434011,-1.4439623,6
535,-0.48219955,12.845037,3.9298744,4
536,2.6865354,3.7034683,9.750474,2
537,-0.8097501,-0.6335081,6.9066324,1
538,1.0187118,4.5011587,3.977542,8
539,4.303166,4.0504827,11.151476,2
540,4.593169,5.064336,1.8373669,5
541,-0.10789486,12.435738,3.8769922,4
542,-1.1661158,-0.526365,7.085769,8
543,2.8721457,6.145413,4.2972302,8
544,0.28707045,12.363058,3.946563,4
545,10.832203,6.0830336,9.168652,0
546,11.460806,7.407678,8.543153,0
547,3.1190782,2.6878664,10.3566885,2
548,4.9547963,4.165536,4.1739216,3
549,4.923637,3.8193007,10.991558,2
550,0.34263042,8.334926,8.157004,7
551,-1.2800744,-0.74020314,4.6489906,7
552,10.16031,5.7636957,8.254592,0
553,2.6898766,5.615531,3.8882267,8
554,-0.54961085,8.916452,8.746244,7
555,-1.694316,11.451908,4.040476,4
556,0.17367573,13.035133,3.8975813,4
557,0.9957421,9.431845,8.237751,7
558,-0.11086533,10.665321,5.924506,9
559,9.896763,7.27951,-1.311859,6
560,-1.0983202,10.424259,6.2009063,9
561,11.10531,7.9290733,9.619195,0
562,0.0774812,11.943788,5.8195295,9
563,2.0506592,5.320806,4.06955,8
564,10.830119,6.3666835,8.054042,0
565,-0.114645906,10.327777,5.5199566,4
566,7.136852,5.37038,-1.7547001,6
567,10.797945,6.301081,8.053445,0
568,8.449386,6.8951,-1.230926,6
569,4.9516873,5.7629857,4.00003,3
570,4.590894,5.221727,2.2273154,5
571,-0.4621092,11.092144,5.2561164,4
572,1.8871994,5.846399,4.3018336,8
573,5.7044115,4.8167367,3.5445106,3
574,5.5194097,3.762098,4.2062316,3
575,0.282029,10.6957445,5.8456244,9
576,5.051054,4.614597,4.798165,3
577,4.4903564,4.6941943,5.108648,3
578,4.9990997,3.8390207,5.438594,3
579,-0.9969261,9.056453,8.44616,7
580,1.327067,5.256906,3.766042,8
581,11.166653,7.8525133,9.0068,0
582,4.589878,4.390608,4.707378,8
583,0.10351366,7.9855537,8.220717,2
584,-0.37425217,-1.155605,4.1247783,1
585,1.1724155,9.860203,8.480305,7
586,11.393891,6.786405,8.80147,0
587,8.956604,7.19534,-1.2028334,6
588,4.9963374,5.878018,2.7010121,5
589,0.45072207,11.666808,4.2348323,4
590,5.9641657,4.6070676,4.0675373,3
591,4.0046725,5.1827083,3.85167,8
592,10.928893,6.521981,8.856295,0
593,-0.8156255,9.724931,6.3683324,9
594,7.747826,6.282883,-1.2792808,6
595,5.495893,4.928294,3.8230822,3
596,1.6414844,5.5170097,3.9069643,8
597,10.534732,7.8715425,9.941321,0
598,0.123151824,10.462628,5.877626,9
599,0.9308843,12.269293,5.6137085,9
600,8.66783,6.5316987,-1.4503034,6
601,0.92680854,4.76189,4.1185083,8
602,10.044115,7.442212,-1.1597421,6
603,2.112793,5.6198826,4.1322947,8
604,3.7079074,5.099652,1.1041304,5
605,-0.8551804,7.871962,8.295068,7
606,2.4444456,4.6364207,3.894175,8
607,8.825357,7.2806997,-1.3830284,6
608,11.537045,7.523128,8.872665,0
609,2.9254713,3.0693026,9.591353,2
610,-0.9684729,11.061968,4.8119345,4
611,11.246948,7.1984563,8.39991,0
612,3.5050647,3.94731,10.287772,2
613,2.8383265,2.9454548,9.189098,2
614,4.4831567,4.2658086,4.5927334,3
615,-1.6903976,1.3710155,9.3637705,1
616,0.6328267,11.238754,5.86697,9
617,0.26075703,8.096565,8.157977,7
618,4.641556,5.0033827,1.8275387,5
619,0.15308489,-0.97487295,3.8587418,1
620,11.107193,6.464956,8.61413,0
621,2.054325,5.6191416,4.426712,8
622,-0.61421,12.004565,4.1158185,4
623,7.770227,5.71041,-1.852245,6
624,2.8124738,2.853032,9.80394,2
625,9.149181,6.022696,-1.6681187,6
626,-0.5081841,8.536111,9.069166,7
627,-0.046982028,11.716043,5.6816826,9
628,1.198641,12.0476055,5.607088,3
629,4.7908173,3.8803287,11.302623,2
630,0.64559364,12.164395,5.6607523,9
631,2.3894186,5.697269,3.953528,8
632,4.383796,4.082208,10.428933,2
633,3.8420253,3.5298343,10.707211,2
634,0.92565304,12.611741,5.7111206,9
635,3.0256774,3.2732854,10.607347,2
636,0.49261248,10.30514,9.106305,7
637,5.4381037,5.803454,3.9341786,3
638,3.2088764,4.421417,0.33312795,5
639,-0.9824147,10.451629,5.9292088,9
640,-0.21037732,-0.99528533,4.028239,1
641,2.4518476,5.0122237,3.8600805,8
642,10.307006,7.4626,10.294345,0
643,2.9951346,3.3677626,9.795425,2
644,10.867263,6.2554593,8.495045,0
645,4.918371,4.702497,2.0806644,5
646,7.138727,5.8425665,-1.704857,2
647,-0.65524566,-1.084945,4.059671,1
648,5.248651,5.514098,4.54658,3
649,1.0977248,9.611952,8.188105,7
650,6.9905357,5.1903934,-1.2962015,6
651,0.8791139,10.048495,8.779772,7
652,-1.1658336,-0.69560385,4.6998777,1
653,2.9002974,3.8243723,9.805314,2
654,5.2245474,5.89747,2.9789565,5
655,1.9543406,5.0728765,3.598757,8
656,11.684644,7.485973,8.992714,0
657,5.3327756,5.4509306,4.246556,3
658,-0.09761811,10.140886,8.760356,7
659,2.5381694,6.2163205,4.615958,2
660,-0.71273327,11.576951,4.22831,4
661,10.025083,5.51934,8.152837,0
662,0.9069758,11.791805,5.815968,9
663,-1.0564321,-0.91115123,5.083824,1
664,0.8488744,4.8407197,3.6668003,8
