index,0,1,Digit,Epoch,Acc
106,-39.58854,122.01424399999999,2,30,0.989000022
107,52.78304,-47.26992,1,30,0.989000022
108,63.3303,44.931866,9,30,0.989000022
109,27.654575,126.30546000000001,4,30,0.989000022
110,131.87823,-16.660711,8,30,0.989000022
111,13.559566,-46.433743,7,30,0.989000022
112,-160.9714,-75.25471,3,30,0.989000022
113,97.65263,55.733727,9,30,0.989000022
114,11.563918,-64.88811,7,30,0.989000022
115,38.942840000000004,53.17010500000001,4,30,0.989000022
116,32.28585,103.23501999999999,4,30,0.989000022
117,32.599037,147.46565,4,30,0.989000022
118,70.333275,41.04854,9,30,0.989000022
119,-14.3533125,45.03098,2,30,0.989000022
120,-215.34432999999999,-11.744843,5,30,0.989000022
121,19.00949,54.421935999999995,4,30,0.989000022
122,16.048334,-78.17452,7,30,0.989000022
123,-136.21164,87.92712,6,30,0.989000022
124,15.900160999999999,-80.9665,7,30,0.989000022
125,74.678024,47.293434000000005,9,30,0.989000022
126,-47.904144,-119.871895,0,30,0.989000022
127,-192.48688,-11.325265,5,30,0.989000022
128,177.97522,-26.338836999999998,8,30,0.989000022
129,-244.52159,-13.404187,5,30,0.989000022
130,-139.65027,68.310585,6,30,0.989000022
131,-127.14877,64.59316,6,30,0.989000022
132,-195.74426,-15.594795999999999,5,30,0.989000022
133,21.408773,-96.939,7,30,0.989000022
134,136.88574,-21.588955,8,30,0.989000022
135,96.72154,-93.246376,1,30,0.989000022
136,-52.325264000000004,-122.19357,0,30,0.989000022
137,67.10750999999999,-59.38154599999999,1,30,0.989000022
138,-183.07551999999998,108.310005,6,30,0.989000022
139,34.18907,73.49505,4,30,0.989000022
140,-110.02423999999999,61.492709999999995,6,30,0.989000022
141,31.827092999999998,-142.29985,7,30,0.989000022
142,-113.03513999999998,-57.093123999999996,3,30,0.989000022
143,90.28416,-79.55691,1,30,0.989000022
144,14.195454999999999,-69.38918000000001,7,30,0.989000022
145,88.10865,-80.22044,1,30,0.989000022
146,130.47433,-18.930744,8,30,0.989000022
147,-63.27346,158.52309,2,30,0.989000022
148,-61.67678000000001,-148.91383000000002,0,30,0.989000022
149,-5.842269,45.131879999999995,2,30,0.989000022
150,118.83301499999999,62.744503,9,30,0.989000022
151,96.835175,36.941887,9,30,0.989000022
152,-222.81742999999997,-6.216498400000001,5,30,0.989000022
153,-113.015274,-1.8314499,5,30,0.989000022
154,70.37858,-66.43478,1,30,0.989000022
155,-199.99995,-15.629017000000001,5,30,0.989000022
156,-172.18771,84.2499,6,30,0.989000022
157,-44.241764,-98.19839499999999,0,30,0.989000022
158,-80.273705,-35.095512,3,30,0.989000022
159,15.260295999999999,67.62775,4,30,0.989000022
160,9.682143,34.29126,4,30,0.989000022
161,-197.185,94.81315,6,30,0.989000022
162,-306.36542000000003,-10.842491,5,30,0.989000022
163,58.691814,177.02882,4,30,0.989000022
164,-128.46973,68.67973,6,30,0.989000022
165,-235.24347999999998,-11.518061999999999,5,30,0.989000022
166,29.298018,87.06599,4,30,0.989000022
167,-148.61684,-7.6123133,5,30,0.989000022
168,88.83554000000001,-79.5668,1,30,0.989000022
169,26.20035,103.52264,4,30,0.989000022
170,49.940059999999995,148.5697,4,30,0.989000022
171,8.096511,-47.536834999999996,7,30,0.989000022
172,-32.371340000000004,75.83958,2,30,0.989000022
173,-143.0115,-63.57595,3,30,0.989000022
174,-39.811428,92.300804,2,30,0.989000022
175,7.545980999999999,-18.104094,7,30,0.989000022
176,66.16059,-59.710167000000006,1,30,0.989000022
177,69.84936,-10.461219,8,30,0.989000022
178,95.36749,-90.12744,1,30,0.989000022
179,91.59045,-14.266264999999999,8,30,0.989000022
180,86.528244,-80.94128,1,30,0.989000022
181,147.7244,-26.479459999999996,8,30,0.989000022
182,-140.4123,-7.939341000000001,5,30,0.989000022
183,-91.827866,-231.75182,0,30,0.989000022
184,46.677128,-11.663309,8,30,0.989000022
185,65.084175,52.67643,9,30,0.989000022
186,-42.376872999999996,107.16657,2,30,0.989000022
187,-191.33954,-13.582272,5,30,0.989000022
188,-79.92643000000001,-226.72102,0,30,0.989000022
189,62.276672,-55.692574,1,30,0.989000022
190,54.12944,-49.784121999999996,1,30,0.989000022
191,63.83469399999999,-61.800102,1,30,0.989000022
192,-62.348890000000004,-163.30879,0,30,0.989000022
193,73.081,35.80065,9,30,0.989000022
194,-57.388133999999994,-144.82713,0,30,0.989000022
195,-64.844536,-27.786572999999997,3,30,0.989000022
196,85.43656,-80.29791999999999,1,30,0.989000022
197,-178.87463,82.8937,6,30,0.989000022
198,43.276237,136.55832,4,30,0.989000022
199,-17.858088000000002,45.487328000000005,2,30,0.989000022
200,-124.17248000000001,-56.41896,3,30,0.989000022
201,-161.57889,92.37411,6,30,0.989000022
202,74.84505,-71.86918,1,30,0.989000022
203,62.507380000000005,-57.221546,1,30,0.989000022
204,74.47376,-70.22491,1,30,0.989000022
205,-143.38275,-66.38726,3,30,0.989000022
206,75.723915,45.902603000000006,9,30,0.989000022
207,-188.53748000000002,-18.514513,5,30,0.989000022
208,-48.26676,129.40025,2,30,0.989000022
209,71.466515,47.94642,9,30,0.989000022
210,49.204487,131.18562,4,30,0.989000022
211,-114.1579,-18.947461999999998,5,30,0.989000022
212,107.34965,59.525943999999996,9,30,0.989000022
213,-149.65921,-70.85774,3,30,0.989000022
214,54.490480000000005,24.24679,9,30,0.989000022
215,-57.892563,-147.74116999999998,0,30,0.989000022
216,-214.59002999999998,-107.38602,3,30,0.989000022
217,-88.44673,33.331776,6,30,0.989000022
218,-195.78949,-8.589444,5,30,0.989000022
219,-146.6817,-7.2667418,5,30,0.989000022
220,6.0037637,-65.066986,7,30,0.989000022
221,-17.905909,59.55045,2,30,0.989000022
222,-39.528084,96.6347,2,30,0.989000022
223,20.131466,-81.47895,7,30,0.989000022
224,50.647391999999996,-46.894905,1,30,0.989000022
225,-30.045928999999997,73.59621,2,30,0.989000022
226,101.61856999999999,-19.74342,8,30,0.989000022
227,16.658113,72.590034,4,30,0.989000022
228,73.53324,-64.288124,1,30,0.989000022
229,13.050267,-52.00188,7,30,0.989000022
230,-130.23529,-61.417603,3,30,0.989000022
231,-138.84473,-66.4274,3,30,0.989000022
232,110.65096000000001,-25.244167,8,30,0.989000022
233,88.63734000000001,-9.320083,8,30,0.989000022
234,16.987339000000002,-54.277542000000004,7,30,0.989000022
235,50.32666,31.820598999999998,9,30,0.989000022
236,-70.56423000000001,148.55125,2,30,0.989000022
237,-60.895424,147.0849,2,30,0.989000022
238,44.554522999999996,156.53712,4,30,0.989000022
239,85.67437,-80.97784,1,30,0.989000022
240,-142.13379,-2.5352,5,30,0.989000022
241,56.51501,25.943634,9,30,0.989000022
242,115.25623,-15.661482999999999,8,30,0.989000022
243,13.501385999999998,-58.77584,7,30,0.989000022
244,-17.580666,46.99968,2,30,0.989000022
245,-101.01235,-50.32232,3,30,0.989000022
246,-76.52856,-195.32161000000002,0,30,0.989000022
247,-38.031490000000005,72.59246999999999,4,30,0.989000022
248,63.07376,146.32751000000002,4,30,0.989000022
249,-27.284765000000004,68.42175999999999,2,30,0.989000022
250,38.315414000000004,105.20331999999999,4,30,0.989000022
251,57.288635,-57.883125,1,30,0.989000022
252,104.24521999999999,62.320312,9,30,0.989000022
253,-235.37172999999999,-16.942429999999998,5,30,0.989000022
254,20.25688,-82.72782,7,30,0.989000022
255,11.579175,-41.849705,7,30,0.989000022
256,-27.012983000000002,58.608031999999994,2,30,0.989000022
257,61.387276,-8.986421,8,30,0.989000022
258,-48.586338,133.37843,2,30,0.989000022
259,-42.32543,20.529572,6,30,0.989000022
260,149.63683999999998,-21.832226000000002,8,30,0.989000022
261,-185.07045,-15.303598999999998,5,30,0.989000022
262,30.847611999999998,-136.14732,7,30,0.989000022
263,23.315056,-92.222984,7,30,0.989000022
264,63.572109999999995,45.234962,9,30,0.989000022
265,92.51867,-87.73133,1,30,0.989000022
266,24.973843,-0.66627413,8,30,0.989000022
267,85.482605,-78.57126600000001,1,30,0.989000022
268,49.79602,-10.070661,8,30,0.989000022
269,-54.660316,-155.30122,0,30,0.989000022
270,-249.79825,-103.966606,3,30,0.989000022
271,-50.082085,-124.46068999999999,0,30,0.989000022
272,86.67981999999999,-83.48564,1,30,0.989000022
273,100.43081,46.833304999999996,9,30,0.989000022
274,83.42585,46.20926,9,30,0.989000022
275,58.432255000000005,136.61283999999998,4,30,0.989000022
276,108.28115,-98.91958000000001,1,30,0.989000022
277,93.06931,-16.616222,8,30,0.989000022
278,-52.171913,110.32735,2,30,0.989000022
279,90.093346,-85.619896,1,30,0.989000022
280,-42.21117,97.674164,2,30,0.989000022
281,103.60238000000001,64.04148,9,30,0.989000022
282,7.8816895,-30.239414,7,30,0.989000022
283,-239.70856,-12.380771000000001,5,30,0.989000022
284,88.96688,48.205467,9,30,0.989000022
285,-89.1861,200.99608,2,30,0.989000022
286,-108.6948,53.290073,6,30,0.989000022
287,34.18009,111.45541999999999,4,30,0.989000022
288,70.693214,-70.34731,1,30,0.989000022
289,-109.07458500000001,-4.355765,5,30,0.989000022
290,28.770365,-0.13657698,8,30,0.989000022
291,-24.065886,53.39046999999999,2,30,0.989000022
292,61.72277,29.843946000000003,9,30,0.989000022
293,-56.432883999999994,119.36343400000001,2,30,0.989000022
294,-58.415672,-139.3073,0,30,0.989000022
295,44.387665000000005,150.7889,4,30,0.989000022
296,-80.616264,-210.38898999999998,0,30,0.989000022
297,-39.135258,-104.41691,0,30,0.989000022
298,-27.715456,64.82066999999999,2,30,0.989000022
299,146.26097,-22.638369,8,30,0.989000022
300,12.724167999999999,72.257195,4,30,0.989000022
301,10.737349,-69.15455,7,30,0.989000022
302,88.413155,-81.62901,1,30,0.989000022
303,-26.061308,58.894638,2,30,0.989000022
304,24.030247,119.81402,4,30,0.989000022
305,-80.21198000000001,-186.21108999999998,0,30,0.989000022
306,-51.280426,113.45956000000001,2,30,0.989000022
307,12.667905000000001,-65.27294,7,30,0.989000022
308,23.932823000000003,97.129616,4,30,0.989000022
309,-182.83154,-94.00237,3,30,0.989000022
310,-125.634254,-62.98001,3,30,0.989000022
311,-61.353080000000006,-162.76115,0,30,0.989000022
312,-56.722923,-147.28697,0,30,0.989000022
313,-212.44211,-89.38681,3,30,0.989000022
314,92.66631,-77.32719,1,30,0.989000022
315,88.90392,57.128464,9,30,0.989000022
316,-82.673744,44.127068,6,30,0.989000022
317,-158.66656,-10.439534,5,30,0.989000022
318,-30.12203,74.76682,2,30,0.989000022
319,-204.19812,-6.7873396999999995,5,30,0.989000022
320,36.42796,17.041634,9,30,0.989000022
321,-0.64336807,3.7945924,2,30,0.989000022
322,99.33126,62.964462,9,30,0.989000022
323,-220.94207999999998,-96.548805,3,30,0.989000022
324,-17.518342999999998,-56.885082,0,30,0.989000022
325,17.7708,70.56699,4,30,0.989000022
326,-33.683609999999994,70.06495,2,30,0.989000022
327,-60.25512,-154.19823,0,30,0.989000022
328,10.889806,-54.602619999999995,7,30,0.989000022
329,87.33476999999999,-81.16609,1,30,0.989000022
330,82.844604,-75.78159000000001,1,30,0.989000022
331,-50.396088,118.74128,2,30,0.989000022
332,88.64901,-84.85767,1,30,0.989000022
333,-142.12698,-0.7627547,5,30,0.989000022
334,-183.41367,-92.37264,3,30,0.989000022
335,-111.98467,-59.784245,3,30,0.989000022
336,96.50504000000001,83.030174,9,30,0.989000022
337,7.460011,-42.132942,7,30,0.989000022
338,96.32901,-17.636375,8,30,0.989000022
339,-147.31897,61.139480000000006,6,30,0.989000022
340,-83.27771,-26.284615000000002,5,30,0.989000022
341,-75.062096,28.024214,6,30,0.989000022
342,87.53811,-82.08379000000001,1,30,0.989000022
343,-190.3457,-87.52363000000001,3,30,0.989000022
344,109.57972,-18.959194,8,30,0.989000022
345,81.68665,-79.49721,1,30,0.989000022
346,-48.329494,-102.8025,0,30,0.989000022
347,-116.95206,-5.751250700000001,5,30,0.989000022
348,67.18589,-57.35566,1,30,0.989000022
349,-95.40554,-42.984390000000005,3,30,0.989000022
350,71.365486,-65.739876,1,30,0.989000022
351,-242.92549,-13.553467999999999,5,30,0.989000022
352,-181.64316000000002,-18.54969,5,30,0.989000022
353,-108.03846000000001,61.714973,6,30,0.989000022
354,85.830765,-81.52634,1,30,0.989000022
355,109.19752,-19.472889000000002,8,30,0.989000022
356,-286.29572,-12.574342,5,30,0.989000022
357,53.66369,-52.058586,1,30,0.989000022
358,10.693391,-71.45673000000001,7,30,0.989000022
359,52.306540000000005,39.436409999999995,9,30,0.989000022
360,52.910835,163.47246,4,30,0.989000022
361,-216.2109,113.28676000000002,6,30,0.989000022
362,-20.244856,54.985218,2,30,0.989000022
363,-41.29526,96.89248,2,30,0.989000022
364,-239.89092999999997,-13.786539000000001,5,30,0.989000022
365,-50.109715,-108.69318999999999,0,30,0.989000022
366,-54.94119,30.335188,6,30,0.989000022
367,-208.75718999999998,-13.030957,5,30,0.989000022
368,-125.25433999999998,55.3414,6,30,0.989000022
369,-118.19752,-52.775864,3,30,0.989000022
370,26.481508,-104.08164000000001,7,30,0.989000022
371,-56.31373000000001,133.27745,2,30,0.989000022
372,-52.081759999999996,-118.210945,0,30,0.989000022
373,139.49709,-20.377907,8,30,0.989000022
374,151.88873,-26.389496,8,30,0.989000022
375,-253.03453,-10.158638,5,30,0.989000022
376,55.307137,118.29626,4,30,0.989000022
377,78.836525,-70.50317,1,30,0.989000022
378,84.923836,-75.50152,1,30,0.989000022
379,39.336124,138.4445,4,30,0.989000022
380,-90.28448,-201.33286999999999,0,30,0.989000022
381,-31.229189,-17.470243,3,30,0.989000022
382,-194.78806,-81.668755,3,30,0.989000022
383,21.491723999999998,-75.73635999999999,7,30,0.989000022
384,-247.12796,132.21895,6,30,0.989000022
385,80.23619000000001,-71.1517,1,30,0.989000022
386,-111.72152,55.439933999999994,6,30,0.989000022
387,-38.937794,87.959435,2,30,0.989000022
388,81.53275,-83.19448,1,30,0.989000022
389,49.407524,34.625170000000004,9,30,0.989000022
390,-33.05685,93.81475,2,30,0.989000022
391,69.32268499999999,-11.853711,8,30,0.989000022
392,-177.84975,84.83403,6,30,0.989000022
393,79.04831,-67.65021,1,30,0.989000022
394,48.221146000000005,25.33792,9,30,0.989000022
395,-251.55856,-29.113533,5,30,0.989000022
396,-39.44078,126.55485,2,30,0.989000022
397,-118.979996,-4.889916400000001,5,30,0.989000022
398,28.762444,141.9806,4,30,0.989000022
399,28.418451,120.57275,4,30,0.989000022
400,-16.02644,51.735092,2,30,0.989000022
401,100.80465,-18.28452,8,30,0.989000022
402,-213.06737999999999,-93.286766,3,30,0.989000022
403,54.583015,-7.1233130000000005,8,30,0.989000022
404,-14.286726999999999,34.19334,2,30,0.989000022
405,66.925255,174.00791999999998,4,30,0.989000022
406,-64.71784,-0.55397564,5,30,0.989000022
407,-74.06975,-162.51573,0,30,0.989000022
408,-148.09106,-74.275276,3,30,0.989000022
409,58.120865,-52.437675,1,30,0.989000022
410,33.245277,-163.00122,7,30,0.989000022
411,13.931629999999998,-48.209816,7,30,0.989000022
412,-161.36426,-27.311756,5,30,0.989000022
413,16.977798,-90.322624,7,30,0.989000022
414,86.232445,50.443207,9,30,0.989000022
415,14.500182999999998,-73.252335,7,30,0.989000022
416,88.17052,-79.25925,1,30,0.989000022
417,28.272540000000003,18.993,9,30,0.989000022
418,-37.54632,103.22899,2,30,0.989000022
419,91.154015,-86.20424,1,30,0.989000022
420,17.872797,32.628807,4,30,0.989000022
421,-18.400612,45.772293,2,30,0.989000022
422,73.1572,52.52839300000001,9,30,0.989000022
423,-50.317863,121.56745,2,30,0.989000022
424,-68.56053,-172.09407,0,30,0.989000022
425,21.832556,136.76981999999998,4,30,0.989000022
426,62.031597,41.305214,9,30,0.989000022
427,80.37804,-77.46355,1,30,0.989000022
428,22.2683,85.23884,4,30,0.989000022
429,166.08177,-25.478835999999998,8,30,0.989000022
430,78.95013,-71.81801999999999,1,30,0.989000022
431,108.16421000000001,-17.818855,8,30,0.989000022
432,22.469445999999998,110.90397,4,30,0.989000022
433,-229.33972000000003,-17.055794,5,30,0.989000022
434,55.175354000000006,34.46518,9,30,0.989000022
435,22.40581,0.8139259,8,30,0.989000022
436,81.51632,-11.715711,8,30,0.989000022
437,-260.03357,-101.79554,3,30,0.989000022
438,17.741785,-82.2878,7,30,0.989000022
439,-155.13742,69.82481999999999,6,30,0.989000022
440,-68.57065,-185.45856,0,30,0.989000022
441,-52.15191,-136.726,0,30,0.989000022
442,-186.8075,-84.04066,3,30,0.989000022
443,-27.434557,-52.404427,0,30,0.989000022
444,-21.131361,46.448741999999996,2,30,0.989000022
445,-61.912758,4.25624,6,30,0.989000022
446,-119.76406999999999,58.74888000000001,6,30,0.989000022
447,21.88462,46.334022999999995,4,30,0.989000022
448,29.117455,8.665992999999999,9,30,0.989000022
449,-241.83995,-54.585663000000004,3,30,0.989000022
450,-138.52936,-46.250267,3,30,0.989000022
451,-159.06741,-74.07418,3,30,0.989000022
452,-40.626915000000004,86.0592,2,30,0.989000022
453,-187.30807,-89.49947,3,30,0.989000022
454,77.27635,48.395958,9,30,0.989000022
455,78.47463,-78.661125,1,30,0.989000022
456,-18.472936999999998,40.422905,2,30,0.989000022
457,-96.19513,36.235256,6,30,0.989000022
458,197.02832,-26.848536,8,30,0.989000022
459,-64.63642,-136.19994,0,30,0.989000022
460,-70.99204,-0.39006245,5,30,0.989000022
461,-179.68124,104.27176999999999,6,30,0.989000022
462,-121.43473,50.630363,6,30,0.989000022
463,-191.59505,93.124054,6,30,0.989000022
464,-140.33603,-63.542305000000006,3,30,0.989000022
465,100.528725,-11.482856,8,30,0.989000022
466,129.34273000000002,-22.142418,8,30,0.989000022
467,-28.699183,70.891464,2,30,0.989000022
468,5.17399,-51.465458,7,30,0.989000022
469,-137.81818,-3.6698751000000005,5,30,0.989000022
470,119.63306399999999,-20.806135,8,30,0.989000022
471,32.118553000000006,21.207638,9,30,0.989000022
472,-166.18475,86.936035,6,30,0.989000022
473,64.30731999999999,-59.98208,1,30,0.989000022
474,115.71753999999999,-19.367105,8,30,0.989000022
475,69.48631999999999,132.17755,4,30,0.989000022
476,91.615326,-85.40449,1,30,0.989000022
477,-45.494076,108.61545600000001,2,30,0.989000022
478,-117.69805,-7.598055400000001,5,30,0.989000022
479,62.280434,26.920409999999997,9,30,0.989000022
480,69.51658,-68.289024,1,30,0.989000022
481,92.70936,55.23859399999999,9,30,0.989000022
482,41.443363,-130.01958,7,30,0.989000022
483,-233.0036,-12.124630999999999,5,30,0.989000022
484,56.456430000000005,165.03006000000002,4,30,0.989000022
485,-40.01593,-87.905495,0,30,0.989000022
486,111.18372,-19.737663,8,30,0.989000022
487,82.94322,54.43119,9,30,0.989000022
488,86.25494,53.994296999999996,9,30,0.989000022
489,74.74398000000001,-68.36274,1,30,0.989000022
490,-47.723984,-113.38351399999999,0,30,0.989000022
491,-176.46892,-11.337197999999999,5,30,0.989000022
492,8.073667,37.24258,2,30,0.989000022
493,-248.24196,-116.98821000000001,3,30,0.989000022
494,33.046935999999995,-123.05729,7,30,0.989000022
495,14.11193,-2.960397,8,30,0.989000022
496,107.73815,63.26108000000001,9,30,0.989000022
497,21.577795000000002,42.76941,4,30,0.989000022
498,-36.532722,-86.65655500000001,0,30,0.989000022
499,-117.83518000000001,57.676784999999995,6,30,0.989000022
500,-240.44322000000003,-117.20523,3,30,0.989000022
501,104.84749599999999,66.635216,9,30,0.989000022
502,-126.33413,-15.350135,5,30,0.989000022
503,-86.4453,216.47272999999998,2,30,0.989000022
504,63.054203,-55.287180000000006,1,30,0.989000022
505,-125.46412,-62.61306,3,30,0.989000022
506,69.52244,-66.75718,1,30,0.989000022
507,-133.4971,-58.93094,3,30,0.989000022
508,-84.22677,31.623081,6,30,0.989000022
509,-194.13493,-15.974141,5,30,0.989000022
510,9.167197,-65.4271,7,30,0.989000022
511,25.374317,37.164272,4,30,0.989000022
512,-62.918082999999996,132.63138,2,30,0.989000022
513,-60.318619999999996,144.47617,2,30,0.989000022
514,-117.46086000000001,78.88413,6,30,0.989000022
515,-76.97270999999999,-37.039124,3,30,0.989000022
516,-31.193695,130.81381000000002,2,30,0.989000022
517,-125.76576999999999,76.70971,6,30,0.989000022
518,-191.45398,-6.2020097000000005,5,30,0.989000022
519,22.205107,89.11834,4,30,0.989000022
520,85.398705,-15.234932999999998,8,30,0.989000022
521,78.58379000000001,51.819984000000005,9,30,0.989000022
522,11.068885,-62.705055,7,30,0.989000022
523,61.44438,-71.3662,1,30,0.989000022
524,-178.45893999999998,-77.00323,3,30,0.989000022
525,-65.14626,-164.3531,0,30,0.989000022
526,-141.68538,-70.9484,3,30,0.989000022
527,95.05269,-10.972278,8,30,0.989000022
528,-102.64355,-45.184532,3,30,0.989000022
529,95.39352,-88.48562,1,30,0.989000022
530,70.15999599999999,46.976753,9,30,0.989000022
531,-150.96202,-71.84339,3,30,0.989000022
532,42.223473,72.253975,4,30,0.989000022
533,46.109596,151.05504,4,30,0.989000022
534,-130.85606,64.97440999999999,6,30,0.989000022
535,35.00249,119.027695,4,30,0.989000022
536,-59.853880000000004,119.52096,2,30,0.989000022
537,73.534706,-67.6807,1,30,0.989000022
538,80.97746,-13.009853999999999,8,30,0.989000022
539,-33.401996999999994,92.21046,2,30,0.989000022
540,-162.0586,-6.1058135,5,30,0.989000022
541,63.743880000000004,156.44416999999999,4,30,0.989000022
542,53.34921,-6.619892999999999,8,30,0.989000022
543,41.02871,-7.0021133,8,30,0.989000022
544,17.522205,99.16988,4,30,0.989000022
545,-39.312897,-86.66889,0,30,0.989000022
546,-77.81791,-183.17793,0,30,0.989000022
547,-24.626507,50.245857,2,30,0.989000022
548,-162.81616,-73.544815,3,30,0.989000022
549,-36.621677000000005,126.69716000000001,2,30,0.989000022
550,6.9467955,-36.084373,7,30,0.989000022
551,8.563167,-27.688183000000002,7,30,0.989000022
552,-27.934689000000002,-51.692917,0,30,0.989000022
553,72.86525999999999,-15.291043,8,30,0.989000022
554,15.691623000000002,-82.06135,7,30,0.989000022
555,36.331055,110.04241,4,30,0.989000022
556,42.020214,140.95549,4,30,0.989000022
557,7.183055400000001,-41.89032,7,30,0.989000022
558,73.11496,46.825340000000004,9,30,0.989000022
559,-130.86008,73.21392,6,30,0.989000022
560,103.37185,69.48284,9,30,0.989000022
561,-30.694178000000004,-81.16075,0,30,0.989000022
562,94.14323,52.09938,9,30,0.989000022
563,120.33825,-16.127174,8,30,0.989000022
564,-52.8725,-121.03761999999999,0,30,0.989000022
565,18.505356,100.938675,4,30,0.989000022
