index,0,1,2,Digit
208,80.206474,60.530643,27.664846,2
209,16.710564,155.1135,51.832397,9
210,158.01804,206.80786,177.13971,4
211,0,61.699207,95.679474,5
212,0,199.51332,3.2568507,9
213,0,40.501072,37.621677,3
214,0,67.67078,3.6386688,9
215,223.45184,83.4202,93.832924,0
216,0,54.477375,49.80243,3
217,173.68459,86.562836,181.03221,6
218,15.995602,82.24454,178.1033,5
219,17.160172,66.148224,135.85701,5
220,54.148067,110.93563,0,7
221,42.658413,36.3251,15.121128,2
222,66.80595,53.44253,23.01807,2
223,67.57091,123.7935,0,7
224,68.68774,0,7.3704906,1
225,50.697193,41.734398,17.175194,2
226,24.197704,0,70.32767,8
227,82.83579,100.70244,97.96712,4
228,83.36114,0,0,1
229,47.285843,92.25292,0,7
230,0,36.023014,30.49435,3
231,0,44.47147,37.82666,3
232,51.648705,0,123.075584,8
233,2.2948647,0,90.32622,8
234,37.786434,68.59178,0,7
235,0,116.014206,5.6074686,9
236,94.09276,75.07322,27.556337,2
237,89.45826,79.08937,29.276335,2
238,155.47849,213.90869,180.7425,4
239,73.44404,0,0,1
240,14.687827,59.542336,112.65959,5
241,0,41.036488,2.0536437,9
242,34.156624,0,81.93178,8
243,83.408005,138.7638,16.039879,7
244,50.2374,38.316372,10.609983,2
245,0,39.974716,33.44214,3
246,270.6832,96.37226,121.215485,0
247,109.65328,108.739136,102.18443,4
248,114.23499,178.741,145.37943,4
249,51.14374,44.262142,17.788738,2
250,87.25426,120.30562,104.36778,4
251,57.088943,0,0,1
252,0,170.87479,22.160051,9
253,18.540182,70.8819,148.87991,5
254,68.58554,124.90549,0,7
255,44.10393,64.34271,0.54434645,7
256,55.72315,46.015606,19.560015,2
257,39.50813,0,80.171844,8
258,67.83915,56.28007,22.130545,2
259,215.44519,73.67003,164.35326,6
260,21.23456,0,115.15628,8
261,0,77.7776,154.98613,5
262,94.77486,199.05118,0,7
263,68.972435,126.885574,0,7
264,0,91.22801,7.537318,9
265,66.41911,0,0,1
266,23.575436,0,43.73642,8
267,81.82822,0,0,1
268,22.482544,0,52.01645,8
269,203.70276,77.70773,80.4465,0
270,0,63.16844,56.617664,3
271,261.25546,88.183655,111.09656,0
272,73.052505,0,0,1
273,0,84.48204,0,9
274,0,106.38907,0,9
275,137.17188,205.19223,156.25125,4
276,94.11129,0,0,1
277,28.146816,0,114.73244,8
278,74.86924,53.79743,28.01075,2
279,84.42719,0,0,1
280,70.2315,59.16482,19.609993,2
281,0,141.28967,1.4409293,9
282,29.752457,52.21169,0,7
283,17.182531,95.2536,182.43579,5
284,0,143.88503,6.7117186,9
285,93.94761,78.01909,32.536648,2
286,151.52383,52.809082,143.69722,6
287,96.09074,155.17546,111.49269,4
288,86.65574,0,14.298188,1
289,23.959833,47.151356,103.50963,5
290,77.90673,25.110815,101.214066,8
291,58.511406,42.145824,14.857016,2
292,10.395791,106.65171,13.01513,9
293,72.022255,56.810482,21.60704,2
294,261.68677,98.3826,95.24395,0
295,134.46704,211.53232,162.67291,4
296,291.12714,104.242294,116.48178,0
297,223.4167,81.663025,117.845566,0
298,56.54926,46.190445,20.026518,2
299,18.820427,0,132.69333,8
300,76.115875,114.828316,85.735664,4
301,58.086792,94.815506,0,7
302,80.342186,0,0,1
303,34.777065,27.31146,12.245209,2
304,139.51651,179.0288,156.2605,4
305,295.02716,105.31263,139.71994,0
306,74.163445,64.05791,22.274443,2
307,47.035664,91.90088,0,7
308,114.836815,134.84525,137.15834,4
309,0,47.965027,40.371433,3
310,0,39.891766,35.72512,3
311,248.97607,93.28118,108.000946,0
312,248.60281,90.857254,100.52667,0
313,0,51.962353,43.444427,3
314,75.780716,0,0,1
315,0,112.0096,0,9
316,149.66821,65.04826,149.19409,6
317,1.2444627,62.565678,127.342384,5
318,42.816856,42.57442,16.022505,2
319,36.81751,62.506107,117.80063,5
320,0,50.086468,0,9
321,44.150105,43.892765,10.531793,2
322,0,169.09192,35.74641,9
323,0,56.087234,49.73613,3
324,145.13583,60.684246,68.14609,0
325,119.26195,138.8603,127.818954,4
326,106.61367,85.519775,63.141518,2
327,267.12778,94.639946,120.77803,0
328,39.936733,72.5233,0,7
329,79.06768,0,0,1
330,76.6869,0,0,1
331,91.06928,75.00023,26.50838,2
332,87.17749,0,0,1
333,3.0677397,56.64107,119.74643,5
334,0,56.094936,49.529285,3
335,0,38.582172,33.871407,3
336,20.601599,101.64739,28.128952,9
337,59.748604,113.205,0,7
338,29.410519,0,90.5235,8
339,125.15112,70.81594,138.44455,6
340,0,40.3501,57.89386,5
341,122.33877,43.40428,111.525696,6
342,62.878994,0,0,1
343,0,48.952145,38.00116,3
344,60.566357,0,119.56808,8
345,65.014084,0,0,1
346,243.95987,95.300674,85.38966,0
347,30.939293,76.39634,146.97197,5
348,85.68775,0,15.93628,1
349,0,37.358196,31.452478,3
350,71.492134,0,0,1
351,22.696516,79.36847,161.17532,5
352,9.582337,59.707138,119.32472,5
353,155.39117,18.894114,127.10551,6
354,97.98684,0,0.48685217,1
355,34.042187,0,86.86432,8
356,23.62073,90.83801,198.04283,5
357,56.85002,0,0,1
358,82.80454,155.13121,37.85293,7
359,30.385002,58.681007,44.46376,9
360,167.16547,241.24487,198.90262,4
361,228.87947,55.944363,196.79164,6
362,67.828835,52.247143,20.676167,2
363,80.0937,69.00798,21.422077,2
364,18.754114,76.45921,159.89738,5
365,255.8334,96.62551,99.62835,0
366,167.93951,44.53786,136.70462,6
367,29.815628,65.382195,132.41208,5
368,135.62836,50.263443,124.32467,6
369,0,36.541256,35.359932,3
370,87.46812,152.7397,0,7
371,98.458244,78.814255,26.985432,2
372,202.193,80.27089,94.591125,0
373,22.562553,0,85.074715,8
374,26.848885,0,116.44046,8
375,45.626427,99.70557,203.56894,5
376,98.17492,156.77322,124.76517,4
377,74.98073,0,0,1
378,69.97552,0,0,1
379,136.31927,199.24345,155.28146,4
380,276.69238,102.5497,133.93735,0
381,7.962104,33.868996,28.779032,3
382,0,49.992477,46.38154,3
383,59.715702,112.0255,0,7
384,217.5811,63.896313,198.77954,6
385,88.106224,0,1.2659769,1
386,172.80185,57.596363,157.74208,6
387,62.937664,51.346626,23.976091,2
388,92.969124,0,0,1
389,10.945795,149.56711,13.850898,9
390,64.96159,51.44543,18.765532,2
391,32.6617,0,91.64035,8
392,183.96724,59.319935,163.98602,6
393,78.545616,0,0,1
394,3.600015,87.04122,0.831066,9
395,3.7309165,81.04985,150.3315,5
396,86.504555,70.67558,27.381609,2
397,3.3741746,53.50575,100.597855,5
398,157.71387,207.5455,167.6347,4
399,88.74966,147.35257,121.77103,4
400,63.64484,44.36775,22.761452,2
401,16.631233,0,94.99208,8
402,0,49.648632,45.310734,3
403,14.365874,0,60.098156,8
404,33.3214,29.477259,14.297642,2
405,122.21033,178.38144,166.27579,4
406,26.459642,32.00218,75.82766,5
407,252.19977,90.19379,98.97047,0
408,0,41.215603,36.01758,3
409,60.243473,0,0,1
410,111.51292,230.14543,0,7
411,37.118565,68.74156,0,7
412,0,52.543827,95.50104,5
413,78.4281,152.06427,0,7
414,0,101.265564,11.552664,9
415,69.5322,178.58365,0,7
416,90.784676,0,1.8901111,1
417,27.975788,109.10797,18.576212,9
418,75.41477,66.90372,28.446398,2
419,84.26252,0,0,1
420,53.353085,90.99473,57.573982,4
421,47.760586,37.712276,20.706284,2
422,8.86163,142.38951,27.70234,9
423,72.41627,58.757572,24.762201,2
424,277.84677,102.49235,112.37085,0
425,199.77647,243.55739,225.59526,4
426,6.067151,112.35872,12.424032,9
427,67.014114,0,0,1
428,120.759575,173.72363,145.24374,4
429,47.279385,0,140.01445,8
430,110.48966,0,19.85731,1
431,34.283054,0,83.986084,8
432,122.12016,153.40305,122.52689,4
433,0,85.88465,160.5747,5
434,0,84.245346,0,9
435,4.5230365,0,24.99603,8
436,16.648962,0,89.49518,8
437,0,56.829983,46.903236,3
438,61.57938,128.25279,0,7
439,172.41249,64.093056,162.54823,6
440,268.82388,103.77438,83.11429,0
441,280.40594,93.21071,131.04442,0
442,0,50.283054,44.76378,3
443,157.18971,64.53501,68.11343,0
444,29.14891,24.880959,15.507356,2
445,111.43595,30.57271,83.023285,6
446,131.48848,52.17628,120.21846,6
447,44.780857,116.61528,60.422337,4
448,0,28.701443,1.4938356,9
449,0,58.531902,66.57948,3
450,0,37.42841,35.594543,3
451,0,39.309418,37.47232,3
452,67.55987,60.637814,23.13336,2
453,0,48.84564,40.760647,3
454,0,158.65811,12.150876,9
455,87.388374,0,0,1
456,49.781467,42.396084,16.926256,2
457,151.18399,58.86024,141.74895,6
458,36.975914,0,160.04976,8
459,232.01562,89.71097,93.82132,0
460,3.5730782,58.96859,109.913795,5
461,226.6733,78.154724,196.69171,6
462,123.960236,41.95482,113.69447,6
463,205.20888,48.537582,178.82857,6
464,0,39.965443,35.83319,3
465,13.209048,0,72.25415,8
466,8.220806,0,84.47297,8
467,73.05689,56.547283,23.03826,2
468,27.486319,51.575764,0,7
469,0,52.189655,87.97627,5
470,25.705448,0,101.61579,8
471,0,98.25573,0,9
472,222.23631,58.095566,191.50003,6
473,61.271187,0,0,1
474,21.354448,0,86.70279,8
475,97.825264,157.58003,131.80072,4
476,71.8487,0,0,1
477,69.81045,55.384434,24.86432,2
478,29.822712,53.440193,99.41796,5
479,0,61.50899,2.3138304,9
480,114.23041,0,19.887114,1
481,0,189.2829,13.355196,9
482,111.16658,207.91219,0,7
483,3.4010613,75.35445,153.54312,5
484,178.47272,227.5234,200.08183,4
485,189.91388,70.104675,78.288605,0
486,47.438694,0,126.97847,8
487,0,124.1632,15.550431,9
488,2.8466146,155.80806,14.10726,9
489,93.38888,0,11.023996,1
490,194.82465,83.57628,107.04097,0
491,0,52.53648,112.698975,5
492,35.75796,31.415573,19.185408,2
493,0,63.93234,53.71532,3
494,85.7268,160.46375,0,7
495,43.60402,10.233423,38.55614,8
496,0,141.7363,7.9021993,9
497,63.073586,84.0287,66.747314,4
498,186.72166,72.618515,76.759514,0
499,129.55173,41.32774,115.527695,6
500,0,58.254642,51.023197,3
501,0,136.24919,0,9
502,0,56.970524,103.59745,5
503,99.51212,79.5882,29.534702,2
504,61.090195,0,0,1
505,0,35.983143,32.61547,3
506,93.46679,0,17.50892,1
507,0,35.49959,33.17948,3
508,138.6699,65.72223,136.47714,6
509,0,69.22514,137.34793,5
510,35.812054,63.183784,0,7
511,77.63735,90.06398,88.736725,4
512,83.79943,73.00816,26.43412,2
513,69.63888,57.52792,21.841335,2
514,190.2144,35.858974,168.57669,6
515,0,31.92821,29.76188,3
516,86.062645,75.124435,32.38725,2
517,190.32031,51.928463,165.40857,6
518,19.193764,86.77406,178.63579,5
519,102.68093,146.317,125.65335,4
520,17.854986,0,60.679276,8
521,1.037909,129.43338,28.25563,9
522,85.864365,155.41313,8.300585,7
523,74.089195,0,0.866163,1
524,0,42.219658,36.68842,3
525,281.11478,103.713,110.92004,0
526,0,42.27205,36.345303,3
527,16.839462,0,59.0348,8
528,0,40.10683,36.189384,3
529,69.30969,0,0,1
530,4.587973,79.10847,14.909185,9
531,0,47.75569,43.10065,3
532,79.494064,121.708824,103.71861,4
533,147.1267,206.42992,187.22258,4
534,156.90292,57.211613,141.73181,6
535,141.33199,195.16264,159.93117,4
536,100.53294,79.32273,30.325125,2
537,95.722755,0,10.327673,1
538,15.299346,0,67.58937,8
539,60.3579,48.93687,17.376352,2
540,4.577951,83.578354,164.82031,5
541,132.21599,184.3435,162.58658,4
542,16.573742,0,34.676468,8
543,11.026975,0,29.704157,8
544,147.26598,183.67403,166.86938,4
545,192.4438,72.63097,83.17491,0
546,297.15125,108.707184,128.65233,0
547,41.71516,35.31033,14.716474,2
548,0,41.967304,42.042118,3
549,72.64088,58.060616,25.430445,2
550,31.084534,63.11695,3.5017037,7
551,16.055126,41.87083,4.838739,7
552,165.81203,70.67856,74.679726,0
553,55.964268,0,129.98996,8
554,74.12267,123.726295,0,7
555,101.389305,143.60088,130.66974,4
556,111.41114,121.06247,127.308235,4
557,42.438496,58.701275,1.1900703,7
558,0,104.1052,8.731283,9
559,233.36172,94.4023,202.39647,6
560,0.12205607,162.29483,18.373188,9
561,168.90842,58.934986,86.24762,0
562,0,105.44152,0,9
563,20.801466,0,75.552414,8
564,219.22064,83.95976,86.65905,0
565,112.24273,179.9024,129.03978,4
566,106.78234,39.08794,103.2498,6
567,178.29057,64.65668,66.524704,0
568,185.68616,50.248188,154.63411,6
569,0,54.605526,45.822006,3
570,15.255742,86.04225,160.37936,5
571,71.92653,133.41287,83.91641,4
572,24.16447,0,69.20563,8
573,0,52.70017,46.858395,3
574,0,50.343136,43.916042,3
575,1.8155696,127.87218,21.611013,9
576,0,51.7637,47.299305,3
577,0,49.468723,45.926178,3
578,0,25.774607,26.71741,3
579,77.60596,141.46712,0,7
580,12.995748,0,92.452965,8
581,289.8275,107.687325,139.3699,0
582,15.814855,16.876513,17.762566,8
583,52.07696,62.01239,10.300082,2
584,85.446236,0,0,1
585,95.88796,168.15382,0,7
586,186.52032,66.079056,79.8242,0
587,183.2396,67.73805,161.72588,6
588,12.427,67.443,137.54259,5
589,127.07914,183.17398,155.15399,4
590,0,56.515114,48.812515,3
591,27.131462,0,48.20062,8
592,245.81694,91.137856,103.192894,0
593,10.905824,85.087494,5.903143,9
594,182.15698,64.4128,161.20972,6
595,0,42.920753,39.431877,3
596,14.266974,0,47.292282,8
597,148.68677,57.390415,64.61235,0
598,10.5984125,143.50287,26.43184,9
599,0,163.28044,10.2088785,9
600,164.93155,57.341755,156.54758,6
601,5.8022065,0,64.21164,8
602,230.1844,39.59595,192.59198,6
603,22.897266,0,80.15925,8
604,14.803046,88.06011,194.18553,5
605,28.196365,56.54636,0,7
606,22.469608,0,116.002014,8
607,204.7708,50.20267,171.55983,6
608,212.63608,77.80755,90.12708,0
609,59.716602,49.412754,19.159557,2
610,129.28088,161.00713,144.35349,4
611,246.34413,95.86786,120.030945,0
612,86.3843,69.596535,31.219934,2
613,33.680286,25.652718,14.840085,2
614,0,40.32079,34.65853,3
615,71.083824,0,0,1
616,0,148.37512,18.618101,9
617,90.81019,138.75821,4.3772984,7
618,0,61.954937,119.26471,5
619,42.53084,2.4694982,15.751017,1
620,220.00201,80.54634,83.09436,0
621,29.198578,0,94.4577,8
622,129.21803,180.86003,166.77356,4
623,209.1582,72.05834,200.60037,6
624,46.14299,35.493767,13.148764,2
625,174.53906,118.36427,177.34238,6
626,86.38657,170.18756,0,7
627,0,77.04529,0,9
628,0,44.28847,42.606964,3
629,74.46144,60.932156,34.145653,2
630,0,143.65451,11.703127,9
631,45.90276,0,128.47354,8
632,54.801395,42.99736,16.59678,2
633,75.64449,60.64365,22.663103,2
634,0,208.12166,15.582568,9
635,46.28638,35.457043,15.6898575,2
636,113.149025,240.22812,0,7
637,0,47.692844,43.654247,3
638,16.54393,93.16029,202.88565,5
639,0,67.46565,0,9
640,71.90102,0,0,1
641,38.10689,0,85.15941,8
642,207.61494,80.64748,78.160576,0
643,86.99109,74.84627,29.174799,2
644,277.62177,99.95562,105.920105,0
645,4.6035366,44.10598,82.23519,5
646,80.90086,59.477627,51.42943,2
647,96.97577,0,0,1
648,0,52.759575,46.322937,3
649,54.74023,104.60419,6.2375584,7
650,187.60121,67.26113,173.01237,6
651,75.25632,151.1636,0,7
652,75.36344,0,0,1
653,106.62548,81.87517,30.421854,2
654,18.764786,66.44577,134.91196,5
655,11.675775,0,43.515675,8
656,290.11157,101.233185,116.14142,0
657,0,49.998966,46.76229,3
658,53.458267,132.9587,0,7
659,23.14611,18.090826,0.19989085,2
660,124.12692,180.2618,151.22472,4
661,248.19894,103.74332,111.36594,0
662,0,142.89478,20.957186,9
663,69.88885,0,0,1
664,25.312014,0,120.74466,8
665,285.90576,74.87894,252.02368,6
666,52.069424,101.677986,0,7
667,24.844692,48.01141,0,7
668,164.30923,218.70807,188.28955,4
669,0,44.6781,39.500553,3
670,75.83865,122.74237,97.21735,4
671,0,126.300156,4.828668,9
672,88.02311,0,1.516003,1
673,3.1829524,108.96121,10.805734,9
674,0,49.073235,69.844154,5
675,72.72109,0,0,1
676,51.461823,74.89981,0,7
677,0,46.720192,39.41797,3
678,1.392869,167.8587,13.689658,9
679,54.27151,89.40026,0,7
680,224.86676,82.500275,210.60695,6
681,6.918784,168.17978,16.219952,9
682,85.96424,0,0,1
683,0,40.259617,34.71965,3
684,39.332043,55.4295,23.200247,7
685,7.8780828,0,69.48235,8
686,0,47.890854,43.47143,3
687,0,46.22304,40.686356,3
688,144.8266,60.701138,135.5412,6
689,39.05212,59.21229,7.2887707,7
690,51.475735,40.795563,17.309166,2
691,38.264317,11.381998,55.803894,8
692,13.05236,74.81316,161.10423,5
693,25.46989,0,65.91148,8
694,27.309525,84.26542,175.05524,5
695,86.44615,0,0,1
696,48.68394,0,0,1
697,130.9915,170.80438,147.8102,4
698,120.490425,198.76495,130.45981,4
699,0,42.86816,44.434822,3
700,75.48756,0,0,1
701,203.27206,73.42149,79.315834,0
702,52.81197,96.83873,0,7
703,80.70237,160.47084,17.417185,7
704,236.42142,87.913666,97.72887,0
705,74.75422,145.84718,0,7
706,0,173.71925,16.227737,9
707,55.96651,76.00099,63.6202,4
708,103.78962,138.56348,129.29045,4
709,9.941706,0,121.39805,8
710,0,83.76529,154.63216,5
711,0,69.53969,131.66553,5
712,68.264626,88.551346,75.16658,4
713,157.66208,52.530613,67.65207,0
714,32.60523,0,94.431076,8
715,51.073154,41.748802,18.908747,2
716,42.758526,0.87606764,0,1
717,140.96808,60.090954,67.92095,0
718,21.244226,0,120.71271,8
719,138.58817,196.94604,164.19135,4
720,61.685947,56.896854,129.6247,5
721,183.73044,73.15765,81.05668,0
722,150.43817,213.3996,174.13202,4
723,196.78488,108.33118,126.542145,0
724,157.4653,58.69927,146.00677,6
725,83.50506,0,9.739367,1
726,52.441486,103.703415,32.925102,7
727,0,47.21432,41.20959,3
728,54.98036,41.838177,24.673822,2
729,187.99475,66.86645,166.36752,6
730,74.612236,168.646,0,7
731,79.339775,59.14809,20.702456,2
732,199.29181,30.21679,172.52963,6
733,0,155.91037,20.277874,9
734,0,46.280193,41.02912,3
735,75.84383,0,0,1
736,97.77589,157.84973,135.41574,4
737,211.34961,58.13779,181.49739,6
738,53.08952,40.50778,23.404613,2
739,18.53467,52.173378,117.204445,5
740,54.62858,111.96469,61.138653,4
741,59.092327,45.756855,28.590117,2
742,323.89575,115.67836,118.93968,0
743,169.07138,57.755955,156.59128,6
744,62.47176,53.160748,24.361198,2
745,90.64059,0,0,1
746,53.594887,111.72912,0,7
747,0,55.908222,51.22602,3
748,88.49988,124.11248,105.01902,4
749,68.51728,0,0,1
750,270.39178,99.81755,118.140854,0
751,11.60933,65.73187,146.23618,5
752,144.12094,225.45303,174.10185,4
753,0,42.044453,36.60684,3
754,93.97452,0,3.9094043,1
755,80.17172,0,0,1
756,75.593056,129.75171,0,7
757,143.82642,188.72035,165.85904,4
758,0,156.28726,11.165343,9
759,0,83.282486,3.507094,9
760,70.64292,108.8906,90.495125,4
761,19.924507,0,40.92894,8
762,126.02034,152.49069,140.29037,4
763,184.8437,67.87651,85.01869,0
764,71.798256,58.466923,22.0356,2
765,131.9165,159.07678,149.99028,4
766,13.403801,75.375534,130.3027,5
767,96.50919,0,7.2337055,1
768,79.30959,0,0.28194773,1
769,174.73026,61.844837,164.91061,6
770,131.39983,193.37793,160.01784,4
771,71.08639,127.93342,0,7
772,61.816998,0,0,1
773,0,156.7372,27.930058,9
774,76.04072,114.121704,92.47388,4
775,64.22414,49.217117,23.209974,2
776,148.25955,172.13242,160.31177,4
777,76.927605,0,0,1
778,26.436401,67.74488,141.20667,5
779,24.313873,93.69322,171.40146,5
780,0,55.208546,50.599785,3
781,36.816082,0,76.9495,8
782,0,39.91454,35.470123,3
783,70.700935,0,0,1
784,144.24596,175.304,156.4133,4
785,0,58.416477,123.81286,5
786,165.56104,73.90883,149.96866,6
787,24.032845,0,93.402466,8
788,0,153.66399,14.548237,9
789,87.61346,146.85095,119.70743,4
790,44.083015,0,0,1
791,13.895282,80.375946,122.69354,5
792,0,65.34859,53.72956,3
793,30.094238,0,108.87663,8
794,292.49933,104.402534,120.30265,0
795,0,31.479939,25.37502,3
796,54.056103,39.332645,14.955096,2
797,36.212025,56.582535,86.341156,5
798,89.70637,0,0,1
799,132.96921,109.30037,40.365955,2
800,35.70731,0,60.947193,8
801,0,42.731697,38.038452,3
802,126.496864,183.29678,140.48303,4
803,142.85332,188.32962,175.65187,4
804,188.74011,65.30945,71.18801,0
