index,0,1,2,Digit
81,-7.4944043,-7.3057795,-0.25247744,0
82,14.392801,-11.359166,-3.8809001,2
83,2.3877277,-13.36772,10.183931,6
84,13.360156,6.6370993,11.18316,7
85,-6.812558,10.437911,-12.235515,8
86,-6.988001,-4.4783053,-15.433044,3
87,-4.593788,2.194276,0.6531138,9
88,-7.018029,-17.65671,-4.8559036,0
89,-11.130689,12.847737,3.7750823,4
90,3.3048859,-13.059777,10.373137,6
91,9.170101,-3.8002741,6.462912,7
92,-5.260295,12.18195,14.057746,4
93,1.4069898,-11.830173,5.9096165,6
94,-6.0775504,11.628553,-5.9615073,8
95,-4.872839,-9.420256,0.8628033,0
96,8.756328,4.884265,8.1085615,7
97,-7.594208,12.509573,-8.40132,8
98,-1.0913904,-4.2810073,-13.953103,3
99,5.282603,13.349639,1.1774106,1
100,-13.111171,3.9207876,-0.8133644,5
101,7.334665,-2.6108296,9.814537,7
102,9.446594,9.775341,-16.401098,1
103,9.26111,0.5800517,8.79293,7
104,8.026279,4.470644,-19.975973,1
105,4.8482647,16.489368,-5.659906,1
106,-0.66656613,-13.710498,5.1758113,6
107,3.4495203,-10.484263,-11.663806,3
108,-7.743412,-22.39663,-0.90308136,0
109,21.126766,3.3512466,-1.4377267,2
110,-2.77567,3.871263,19.484701,9
111,3.2867312,-4.7497425,-20.666985,3
112,8.9348345,7.2488136,-9.2269125,1
113,3.086192,19.454472,-5.7258058,1
114,-8.845543,-18.200624,3.3235457,0
115,-8.349403,11.258611,3.7065358,4
116,-3.8925586,0.2482071,11.449188,9
117,13.452749,-3.4233427,-12.192702,2
118,-7.320573,-13.297975,-3.4641056,0
119,-10.119286,-12.107525,4.02031,0
120,16.20633,3.7525861,5.867098,2
121,-8.04078,-18.523354,0.7485925,0
122,16.103735,-2.4614813,-7.947824,2
123,9.357084,-3.0747156,3.958061,7
124,11.603798,13.653807,-13.073173,1
125,-6.0904617,11.433034,-11.310493,8
126,3.9758253,-9.45438,0.040636323,6
127,-10.152718,12.41286,0.16632569,4
128,5.1826105,8.159506,-11.371804,1
129,-0.022746999,-9.1492605,9.432496,6
130,2.2815366,-3.827488,-14.033945,3
131,-8.813153,13.092981,0.97948724,4
132,-3.97543,-5.330589,-5.5355406,5
133,1.401309,6.0743904,4.132119,9
134,5.937262,2.3590071,-22.02689,1
135,6.074849,-8.712608,-10.034886,3
136,-3.4477034,-2.5247965,-15.7877035,3
137,-3.6522133,14.52285,-10.239601,8
138,-11.153735,-6.8155994,-3.9327846,5
139,-5.30242,10.701001,2.9846363,4
140,11.807554,7.518154,3.245036,7
141,5.0844064,-0.7144035,0.7725458,7
142,-3.027942,12.555259,6.915057,4
143,18.496962,3.6308618,-2.2736156,2
144,-5.5944366,2.8853786,-9.077282,8
145,-15.5145855,1.1292635,7.973733,5
146,-4.822916,14.142922,-13.009888,8
147,6.036344,-10.978898,6.9319177,6
148,12.211075,7.34519,1.1236706,7
149,-0.3232072,-4.7843347,-19.306948,3
150,-1.136943,9.537601,9.509449,4
151,5.937945,-11.822294,11.876118,6
152,7.7905636,13.731579,-11.599828,1
153,0.38534477,6.1424775,0.51176,9
154,3.1928504,0.12318706,13.743154,9
155,2.3771622,-9.878061,10.830733,6
156,-11.819866,-18.170694,3.3059747,0
157,6.625481,-9.1355095,-10.989833,3
158,7.8899927,-0.02677017,20.206333,7
159,17.186882,-1.0864542,3.239559,2
160,-3.327642,4.192285,-7.564973,8
161,11.818236,-3.220014,-11.496926,2
162,0.04777079,2.0210042,12.297258,9
163,-4.8669086,12.581098,-0.62512505,4
164,-7.837191,14.39577,17.125126,4
165,2.7555745,-11.242081,8.872645,6
166,-5.422526,11.155166,4.6358366,4
167,-2.971344,1.2279226,3.3031633,9
168,13.639507,7.237358,3.6344633,7
169,-4.6476593,-8.994736,0.9252944,0
170,-0.07634782,1.5679822,15.832698,9
171,17.160133,-1.0646417,3.2419178,2
172,7.5984955,1.370007,13.176746,9
173,-14.0403385,-1.2720052,10.029537,5
174,12.378738,8.257035,-7.28507,1
175,-15.760086,-0.68096906,7.5424294,5
176,1.8260773,5.453763,12.637573,9
177,4.4509377,9.901378,-1.1660031,1
178,17.982649,-13.207387,0.16158298,2
179,8.571446,-7.583765,-14.26625,3
180,9.34491,3.195055,-7.546428,2
181,8.584177,-7.0308194,-13.513653,3
182,-9.468144,-7.5364556,-8.007949,5
183,-1.6112863,-0.17773062,5.238984,9
184,7.048546,7.058696,-18.511532,1
185,9.464661,-3.7616303,6.589575,7
186,5.95788,-15.853776,1.6119508,6
187,17.091871,-0.7374197,-11.445622,2
188,-7.5036283,4.8511376,-6.0124974,8
189,19.668207,2.694924,-3.910769,2
190,21.140144,-0.4252114,-7.0312443,2
191,-15.523528,1.2345428,8.153243,5
192,-6.154215,-11.2226095,-2.099117,0
193,9.036534,-3.8397357,6.417684,7
194,-6.8904104,13.160044,12.97577,4
195,0.79181236,3.2161005,0.12045433,9
196,8.855804,1.5957788,18.19604,7
197,-7.9596367,15.048419,-10.455095,8
198,-3.8136773,-6.940593,-13.081878,3
199,18.602598,-0.8738842,2.4656084,2
200,6.0432343,5.78813,-17.430368,1
201,0.5012641,15.26691,0.4129895,1
202,-7.178899,12.300982,-11.257315,8
203,8.492508,-7.055302,-13.5578,3
204,7.0221,-12.346026,5.4408984,6
205,2.1541424,20.195421,-4.269356,1
206,-12.513579,-20.029385,-2.5812964,0
207,9.253152,-11.126348,-12.1375,3
208,5.667193,10.429147,-7.5882254,1
209,-7.4630446,-20.33645,-1.4300576,0
210,-6.4540243,-14.547803,-6.4929347,0
211,6.1125016,11.58852,-8.666612,1
212,5.0213842,3.1144974,-9.74171,7
213,18.428463,-6.886358,0.65521914,2
214,11.901846,1.9854454,16.389614,7
215,3.02814,-10.282678,-10.623571,3
216,-0.22406161,-13.32742,-2.0927603,0
217,-5.0562797,11.031847,8.99207,4
218,4.1299324,-15.646507,2.811131,6
219,-13.52182,-4.577485,2.1464334,5
220,8.722158,-2.3765986,-8.603727,2
221,3.8865714,-16.90085,9.904766,6
222,-10.988877,11.558844,17.065178,4
223,7.0132813,-0.85683995,7.78441,7
224,9.499468,4.4051023,1.108694,1
225,-7.97441,14.513082,-13.29279,8
226,0.90863633,2.5158668,16.458605,9
227,0.45352247,4.532614,5.116055,9
228,-6.8295712,-3.0703676,-14.826909,3
229,-7.903439,-20.527912,-3.6194437,0
230,9.192615,1.4483112,3.4862285,7
231,6.21157,13.828787,-11.263923,1
232,-0.38143578,-10.2010975,-3.0387866,0
233,18.294933,-8.531506,1.2523464,2
234,-4.588938,-8.268912,-2.3452523,0
235,4.3884096,-9.936448,-10.362793,3
236,-13.287774,1.5661302,2.2007554,5
237,-5.698181,14.556376,9.259414,4
238,1.747141,-14.92144,5.430434,6
239,-16.816418,-3.7381928,4.474556,5
240,-0.5480452,8.802694,-10.20373,8
241,5.2838078,-20.918556,7.598323,6
242,1.660412,-13.141861,-12.975991,3
243,8.744885,-0.3228413,9.384193,7
244,-12.714068,-2.7914267,-8.491576,5
245,-8.943479,13.503855,-12.126878,8
246,-9.980517,-21.645054,-4.143351,0
247,1.1779876,4.1973395,5.2464447,9
248,5.817739,3.8835933,-18.942417,1
249,-8.752687,-21.479383,-0.9975133,0
250,2.9736252,-3.7541442,-2.3728397,3
251,5.2091713,10.910753,-7.4258766,1
252,17.157207,1.8891963,-5.272166,2
253,17.404926,-11.91114,2.147701,2
254,-4.117792,-11.015413,-10.310176,3
255,5.6783085,-9.096755,-10.046481,3
256,-0.04629419,-3.8959222,8.171594,6
257,-7.7529645,11.676414,5.6184716,4
258,11.151154,5.931426,5.2725883,7
259,-13.718512,-4.3923054,5.960825,5
260,-10.791804,-20.53055,5.203906,0
261,5.2792463,-12.761868,12.380036,6
262,1.746392,-5.3509803,14.055075,2
263,9.484756,-0.890267,8.979878,7
264,-5.8314056,5.8043113,19.510828,9
265,-10.42404,12.898331,-10.639717,8
266,-8.489619,-2.8420396,-8.310543,5
267,1.5598317,3.2417316,7.477565,9
268,17.856297,4.049641,0.6841626,2
269,6.544729,16.91664,-8.72317,1
270,10.447819,14.891401,-12.746315,1
271,-4.259449,10.622111,5.7749147,4
272,-8.092289,17.674349,8.925913,4
273,-16.773926,-3.7973948,4.5860147,5
274,-0.23836811,-6.209986,7.3521557,6
275,-7.5938587,12.006818,6.0072565,4
276,9.582526,9.62477,-5.8111115,1
277,17.329525,-10.11378,0.37566045,2
278,-5.7873645,-6.4613457,-5.155992,5
279,6.9838395,-6.5395746,-14.896479,3
280,-2.4216971,4.0219207,6.055259,9
281,4.066368,-10.408872,-11.613017,3
282,-1.4014993,2.2869618,21.569477,9
283,-7.1803765,-18.113604,-0.68371004,0
284,-13.176016,-5.8557224,-10.450728,5
285,1.3598388,4.392851,5.903197,9
286,0.04195027,-14.004115,8.156435,6
287,-13.930347,-3.5354817,8.355543,5
288,11.624189,6.504005,11.359874,7
289,-4.641489,10.589929,5.8338733,4
290,8.546135,13.174292,-6.283582,1
291,3.6977553,-8.736576,-8.27345,3
292,-5.218843,7.408603,7.651249,4
293,-6.7350793,-14.66142,-0.2423795,0
294,-11.360607,12.803242,18.830889,4
295,-6.704395,15.426622,-11.830278,8
296,-5.3925295,-14.09583,-2.3633904,0
297,-7.962551,11.745395,5.5421824,4
298,-3.927909,-4.7317843,-16.829395,3
299,5.064492,-17.363277,9.862901,6
300,-1.9004937,9.952946,-8.097073,8
301,6.9205885,-0.4698643,6.439252,7
302,3.5275335,-8.609632,11.124354,6
303,-7.389706,-12.480243,2.1625826,0
304,6.858475,5.9358435,15.036903,9
305,7.1827493,0.37951463,3.315176,7
306,-13.999384,-7.72194,-12.734058,5
307,8.295073,2.151615,5.2832627,7
308,15.416739,-9.5711155,0.9622291,2
309,7.1538663,18.988132,-6.3653564,1
310,9.399113,6.9021297,-9.019783,1
311,5.4301953,-13.949547,12.221634,6
312,-3.758986,5.2045364,-8.092825,8
313,1.4142396,3.4615438,6.0182114,9
314,-8.526772,11.136836,12.965782,4
315,4.2170115,16.198788,-3.1909647,1
316,-12.838122,-5.654462,-10.47911,5
317,17.09863,-10.521919,1.8383806,2
318,19.311028,0.4500521,-0.9384554,2
319,-1.512943,3.3053982,0.15098363,9
320,-3.742438,-11.864684,-1.5058429,0
321,4.527938,-9.821124,-9.917388,3
322,-4.7464314,0.79841506,18.020987,9
323,6.103201,-19.43633,8.333874,6
324,11.119055,13.091905,7.076065,7
325,15.925941,-9.094659,2.4094408,2
326,-7.299004,-11.581523,-3.1689432,0
327,5.3856144,-10.304473,-8.912884,3
328,-15.569281,-1.3846766,-2.3153467,5
329,-6.3147116,14.270245,4.8844285,4
330,-3.0579531,-11.542829,-8.808547,3
331,7.74739,-10.599562,9.322589,6
332,-10.511768,-2.3500202,-5.6767673,5
333,-8.26525,6.0541687,-10.952163,8
334,-7.2996264,3.306568,16.211996,9
335,-13.84123,-4.2630024,6.4802284,5
336,-2.7878642,12.877602,8.013017,4
337,8.1443,-1.4422581,6.082999,7
338,-6.2861786,13.406355,8.918044,4
339,17.295954,-9.294685,2.3964229,2
340,3.9189658,2.9287674,14.327313,7
341,4.8882494,-10.810287,-12.070119,3
342,-0.68383557,11.161801,7.8811393,4
343,-6.979394,15.728784,-11.561714,8
344,-3.2712464,3.2308366,15.596555,9
345,3.579858,15.676827,-3.155899,1
346,1.9801315,-1.8212856,-5.1831956,9
347,16.861544,-10.759001,1.4464599,2
348,-5.402369,7.6134586,-10.015669,8
349,13.696126,0.9057144,5.6773624,7
350,-4.074509,3.1724517,13.277777,9
351,2.6716323,16.14712,-2.9577346,1
352,-10.836504,2.139531,-14.607035,8
353,11.923631,3.7631445,1.6528805,7
354,2.2045796,8.170874,11.660677,4
355,2.968255,20.200386,-4.431384,1
356,0.35274887,-1.8048544,-15.164205,3
357,3.0530465,15.237711,-4.357442,1
358,7.5721726,6.635869,-19.605335,1
359,-11.218786,-13.241051,-3.3606865,0
360,15.10834,2.624311,-7.451314,2
361,7.0455,-6.868495,-14.606833,3
362,-3.0852008,2.9459684,10.653888,9
363,-3.5817997,12.3181,2.5419083,4
364,-4.674441,4.498071,8.589716,9
365,15.368413,-7.6998024,1.3716334,2
366,8.460623,12.639499,-15.313304,1
367,5.308087,-14.27752,12.408709,6
368,-1.5182933,11.535777,-13.432079,8
369,-6.6217732,13.115904,7.092581,4
370,8.417501,9.868384,6.205335,7
371,8.531705,-2.4815924,11.452448,7
372,-1.6989071,15.452998,10.84557,4
373,-6.0951595,14.086992,4.443968,4
374,-2.5827205,4.4581265,16.636412,9
375,17.076456,-9.555493,2.849398,2
376,-9.734871,0.32392174,-2.1324956,5
377,7.6681447,-1.9036092,6.299311,7
378,17.063593,-5.4193277,-4.392404,2
379,-4.8468356,11.209856,1.9410737,4
380,-10.211747,12.762701,14.994062,4
381,13.083112,-6.788767,2.152195,2
382,6.010212,9.367732,-15.577801,1
383,-2.6424592,0.13439,2.9610307,9
384,7.235501,12.659626,11.841067,7
385,16.930012,-8.00178,3.193772,2
386,-10.134148,-2.171836,-14.410735,8
387,9.878105,1.1658051,4.6929903,7
388,6.032607,-6.8166428,6.0297813,6
389,-1.8213745,5.2371144,3.43714,9
390,12.839097,-1.4944066,-8.028911,2
391,15.577695,-12.100918,4.9970593,2
392,-2.2428427,-2.8541198,-18.770653,3
393,-8.982964,15.357119,-8.181667,8
394,8.57196,6.450282,-17.594095,1
395,5.388884,-12.855804,12.493581,6
396,-6.4714866,-2.8545544,-2.5984993,5
397,3.4402409,20.479774,-3.977476,1
398,9.485695,5.0328593,-13.532469,1
399,-8.077751,-13.332063,3.847686,0
400,16.679115,-2.831214,-4.66334,2
401,7.050053,-8.651766,9.197809,6
402,-7.862882,12.658608,7.70923,4
403,-13.284054,-4.269228,5.0163074,5
404,-1.4160768,-4.574543,-18.274126,8
405,4.789878,-10.743988,-12.09058,3
406,7.9507804,5.1663346,-17.997223,1
407,-13.500488,-4.3275023,4.917499,5
408,12.178205,9.51401,-8.517882,1
409,-1.698644,3.0871062,0.30854177,9
410,17.893385,-0.7737787,-7.097556,2
411,7.231403,0.39622843,3.1691563,7
412,0.11638877,9.655063,4.2859454,4
413,-7.4476614,11.320291,5.03218,4
414,-4.323875,7.779674,11.19471,4
415,-9.615966,16.472485,-7.0743823,8
416,4.559688,12.988124,-5.2064843,1
417,-15.906655,-1.7116767,9.81769,5
418,-14.383226,-0.055868667,10.18015,8
419,0.18201075,1.8261697,3.2551494,9
420,-10.926721,-0.40636784,-0.33267382,5
421,5.167199,-12.007988,11.3788395,6
422,9.403675,6.924925,7.0977354,7
423,0.7144006,3.0139632,0.8568098,9
424,0.39633918,6.6454782,18.609098,9
425,8.159484,-11.953728,-11.480885,3
426,10.805097,-2.4682882,14.736896,7
427,-6.501732,-13.991808,4.398526,0
428,0.2511047,3.518447,16.852777,9
429,-7.546304,-18.361937,-0.49828762,0
430,2.2354827,-8.756098,2.0086188,6
431,5.8919086,-13.248382,9.871474,6
432,16.427773,-9.486177,-3.135929,2
433,3.9523444,-9.528323,-9.847,3
434,-5.641214,1.142065,18.755487,9
435,-9.442668,-19.341162,1.406415,0
436,5.1893215,1.8558319,13.810066,7
437,-14.161382,-3.8049953,8.362906,5
438,-4.5259433,14.6738405,12.616222,4
439,-9.20886,17.046165,-10.465873,8
440,-5.6366744,-20.841494,-2.0537817,0
441,1.4600992,4.265012,4.4496136,9
442,-5.069429,12.874186,8.800697,4
443,3.8087306,19.975801,-3.9388356,1
444,7.1141124,0.9774965,-20.183725,2
445,-9.171053,13.20448,-10.907216,8
446,5.6720376,0.89371836,17.401924,7
447,3.3593957,20.486462,-4.1363277,1
448,19.732521,-7.153839,1.3186761,2
449,4.9685817,-12.116044,11.600848,6
450,7.9465976,9.868097,-10.164877,1
451,-3.960834,-9.173096,0.97188467,0
452,-0.6535851,-14.776678,-10.316011,3
453,-11.530721,-16.14203,3.3256066,0
454,12.388815,6.167727,-10.6705,1
455,1.9732965,13.492234,-1.9364473,1
456,-2.6206918,11.865745,-8.730454,8
457,13.251547,-10.259178,1.0189611,2
458,-8.671035,-17.211056,-5.739121,0
459,2.5411732,0.92500323,-13.960361,3
460,-5.57982,1.6667062,15.246764,9
461,-11.264916,14.290602,6.83453,4
462,-6.2444143,-19.34334,3.6905599,0
463,-16.300062,0.3544823,8.54461,5
464,-5.7373767,-21.543531,-2.0999928,0
465,2.758419,-11.468434,12.7128725,6
466,8.164234,13.150337,-2.2316442,1
467,12.421127,-1.5581971,2.7396057,7
468,6.9891763,-2.4034889,19.809235,7
469,-10.31057,12.7994795,-5.0625944,8
470,9.548365,6.89945,-17.29847,1
471,0.60025907,2.5400515,-0.71944064,9
472,16.5497,7.1799626,-7.4275894,2
473,-12.961599,-14.048375,4.971569,0
474,-16.316776,-2.5765939,-0.5305605,5
475,0.2792972,18.646732,1.9105121,1
476,20.983873,-0.7657995,0.90979266,2
477,19.657158,-11.803383,-0.3759412,2
478,9.0668955,11.951634,9.3819895,7
479,2.5962405,-5.323765,-16.31602,3
480,-16.337084,0.7169207,-2.4032576,5
481,-11.839945,13.650878,2.9502523,4
482,-4.2870913,5.550701,7.107558,9
483,10.569461,-1.0444965,-0.13772123,7
484,9.849571,5.5969963,-12.360384,1
485,-11.864593,13.749368,-6.2228937,8
486,-7.813678,-4.571401,-17.36743,3
487,1.062469,2.466857,-3.4810243,9
488,4.962722,-19.905087,1.2323232,6
489,-12.677708,-16.894592,5.8968573,0
490,-3.0781233,-10.897159,-12.06988,3
491,-3.0554209,20.988373,-0.4089504,1
492,3.2339232,12.05437,-1.2417781,1
493,14.872116,-9.750274,6.8152337,2
494,0.8855347,-19.711216,-0.09338155,6
495,0.31691983,-13.060076,-15.108631,3
496,-10.910229,-5.9021683,-3.6956518,5
497,8.121832,-0.28384012,-1.8343781,7
498,5.863946,-8.764658,5.73808,6
499,-5.605499,14.244531,-12.981657,8
500,12.0408,7.6453557,8.19289,3
501,1.1208886,2.523763,-3.7723045,9
502,-12.342874,3.1033602,-3.4102407,5
503,-8.187348,16.805817,-9.539605,8
504,-11.376127,-3.6868544,-8.529049,5
505,10.103961,-2.119707,6.7330832,7
506,0.5202263,-22.975674,6.683348,6
507,-0.023370508,18.096428,1.676147,1
508,-1.134779,16.443403,0.38160425,1
509,7.874317,-5.2796507,-11.22752,3
510,9.218612,15.091196,-2.907158,1
511,7.0093455,-0.097594395,-0.9497607,7
512,-19.279263,0.34882534,-1.0778996,5
513,-15.863791,0.025276218,7.503304,5
514,-4.941963,-4.9920163,-6.6164217,5
515,15.814035,-11.14828,5.9952555,2
516,-16.157907,0.21355976,-7.667854,5
517,-3.474958,13.099972,-12.578551,8
518,17.482393,4.7862086,1.0571728,7
519,-11.410495,-13.566026,6.243094,0
520,-1.217965,1.3064456,13.179383,9
521,7.6239357,-3.618787,6.975751,7
522,13.907678,2.538924,10.197427,7
523,-15.136603,-0.46978772,9.247593,5
524,-7.2766237,-19.2101,-2.9364338,0
525,-1.3683193,1.8654239,-1.4202524,9
526,-5.58952,-19.815256,-0.91343635,0
527,-10.537934,-10.774672,9.137764,0
528,-15.857457,4.1874843,-8.636877,8
529,0.42801937,2.7362812,-3.1515677,9
530,16.057379,-0.05881133,0.73845893,2
531,-10.678975,14.732091,0.60059685,4
532,-4.775135,2.1369722,-8.652998,8
533,-4.562583,20.57715,-0.9696861,1
534,4.8910246,-18.2171,1.9814515,6
535,-2.7735767,19.616465,-1.2397822,1
536,8.164139,-14.853467,8.406373,6
537,-15.052507,-2.6927981,7.2667346,5
538,8.470671,15.57467,-2.146262,1
539,-10.316459,8.80906,-10.040638,8
540,3.3707287,-0.51723385,-10.426428,3
541,-8.673947,13.929548,3.6299481,4
542,-2.7722774,-9.183831,1.5079162,0
543,-13.564132,-0.8062497,4.7096834,5
544,-2.9884703,-11.499069,-11.693825,5
545,-3.482698,13.033933,-11.408605,8
546,-1.7296004,-7.783471,-6.4472394,3
547,4.564785,-9.648389,7.8841524,6
548,13.872405,-12.92499,-2.368517,2
549,6.032786,-8.733056,-14.034279,3
550,-2.6523004,3.0827107,14.431173,9
551,17.617945,-12.887787,-1.0071012,2
552,5.518,6.141333,-6.7417417,1
553,0.93043023,16.474243,0.62326473,1
554,-13.292968,-3.5303757,-9.283253,5
555,13.282687,-10.226106,1.1667929,2
556,2.9056346,8.481866,-10.074136,1
557,5.845291,-8.871784,-14.061269,3
558,18.558535,4.935569,-2.2472842,2
559,-7.7018657,16.269903,-10.563834,8
560,9.354593,6.5870595,1.044949,7
561,7.098345,-10.245744,-9.126379,3
562,12.778147,0.82424605,16.243366,7
563,14.099281,-11.269363,3.0452182,2
564,-7.3706203,14.111514,9.718071,4
565,0.8429935,-11.939793,11.897632,6
566,-1.5201313,3.5360255,11.729927,9
567,10.229672,0.24381556,0.81639874,7
568,13.182537,-8.2190485,-4.4938183,2
569,-8.356186,14.168237,1.5233252,4
570,14.490913,-2.401341,1.1598458,2
571,-8.372959,12.99905,-9.27502,8
572,7.299784,7.242632,-10.146507,1
573,1.7602617,15.349628,0.66789716,1
574,2.1189253,-1.5482544,-10.425667,3
575,-8.07477,16.295708,-7.997321,8
576,4.1105485,8.598248,13.024866,4
577,-11.67328,-12.643235,5.589171,0
578,3.9721606,-6.782798,0.4911809,6
579,-14.629806,2.828468,5.3467193,5
580,-0.95871115,3.467501,12.684637,9
581,7.3087006,-9.584351,-9.358311,3
582,-0.33573803,-13.577293,-2.2688324,0
583,1.4535233,2.804138,-3.1261754,9
584,16.67701,-9.049232,-5.489697,2
585,-11.664543,12.815749,2.569112,4
586,10.4122925,2.7524078,-0.42444456,7
587,-1.916497,21.481722,0.21381085,1
588,8.539187,2.1377144,-6.296164,2
589,-2.14392,3.0174487,-1.6145669,9
590,-0.84619015,8.456975,7.6679196,4
591,12.515249,-9.926592,3.4318173,2
592,6.585556,-20.59325,2.8953,6
593,0.32317835,19.631088,-0.25178102,1
594,-9.259708,3.371445,-14.923578,8
595,0.93147796,2.886108,-2.7706509,9
596,-3.6475747,-20.533363,-1.5356426,0
597,0.06375852,-9.46161,10.749148,6
598,6.0065084,-12.576388,12.73121,6
599,8.522084,-0.29576868,0.7352942,7
600,1.5371727,6.608829,7.153155,9
601,-0.6311859,2.5824707,-3.0633008,9
602,-5.671106,-3.092865,-10.3667965,8
603,-9.646825,-8.31742,5.1913366,0
604,10.327769,10.549723,-2.0627112,1
605,-10.147949,14.8399725,-0.5051509,4
606,-7.893617,13.6826,19.786354,4
607,-0.98219955,-11.511838,12.565682,6
608,6.384355,2.5320075,18.155863,7
609,0.8918716,15.405889,1.2676935,1
610,-1.5677333,1.9512982,22.065481,5
611,7.036471,2.8945453,-1.0496421,7
612,-3.6406076,-14.868364,-3.199948,0
613,4.747918,-6.5618258,-13.033385,3
614,-14.694589,-2.4932222,10.015528,5
615,-8.585815,11.886879,-4.4181023,8
616,-7.68646,9.959039,14.272939,4
617,9.634571,-0.16745256,1.5259653,7
618,9.9667015,7.083378,-17.586025,1
619,14.708262,-9.572121,6.9081516,2
620,-16.22366,-5.4158382,-9.247236,5
621,-1.530006,3.2082083,0.569795,9
622,-17.04699,-5.5944633,-10.635643,5
623,0.7631815,-9.324484,11.534708,6
624,15.074755,5.294312,7.1418185,7
625,-14.173221,0.73758006,-1.122062,5
626,-7.0811114,-1.0678275,3.189968,9
627,-15.198824,10.612178,-2.1054204,8
628,-6.3751698,1.5192382,-12.657399,8
629,6.626959,-6.4382277,-12.81901,3
630,3.8119237,-7.5352798,3.934437,6
631,-0.47250485,2.4936905,-3.3400123,9
632,10.47832,-1.7493182,14.156751,7
633,-9.251203,-9.339989,6.083946,0
634,9.780047,8.343089,5.174491,7
635,20.146643,-3.2091746,3.6734848,5
636,7.0060067,3.0133693,6.7457504,7
637,1.0709388,20.2946,0.57607144,1
638,8.70493,4.9569616,-14.837838,1
639,-9.378607,-10.820232,1.8955443,0
640,9.820981,-0.20332158,17.70064,7
641,1.7310702,3.191888,-3.1402025,9
642,13.235416,-7.4136667,1.1417361,2
643,4.1277413,-8.903296,-14.160751,3
644,7.8228683,14.295154,0.7539865,7
645,4.002473,-8.145731,-18.326399,3
646,11.843773,0.45139226,-8.460483,2
647,-10.537118,14.813913,0.02482162,4
